alias_address,alias_city,geocode,geometry,georeferencingString,type
via tirone marco tullio,Milano,"Via Privata Marco Tullio Tirone, Lambrate, Ortica, Milano, Lombardia, 20134, Italia","{'type': 'Point', 'coordinates': [9.2401929, 45.472134]}","Via Privata Marco Tullio Tirone, Lambrate, Ortica, Milano, Lombardia, 20134, Italia",POINT
via spadolini giovanni,Milano,"Via Giovanni Spadolini, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1935299, 45.4423227]}","MILANO, via spadolini giovanni",POINT
via rossellini roberto,Milano,"Via Roberto Rossellini, Forze Armate, Quarto Cagnino, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.1063252, 45.4690422]}","Via Roberto Rossellini, Quarto Cagnino, Milano, Lombardia, 20153, Italia",POINT
via airaghi gaetano,Milano,"Via Gaetano Airaghi, Parco Bosco In Città, Quinto Romano, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.0830681, 45.4750852]}","MILANO, via airaghi gaetano",POINT
via faravelli luigi giuseppe,Milano,"Via Luigi Giuseppe Faravelli, Portello, Milano, Lombardia, 20149, Italia","{'type': 'Point', 'coordinates': [9.1548257, 45.4851718]}","MILANO, via faravelli luigi giuseppe",POINT
via canova antonio,Milano,"Via Antonio Canova, Zona industriale Via Giovanni Boccaccio, Trezzano sul Naviglio, Milano, Lombardia, 20083, Italia","{'type': 'Point', 'coordinates': [9.0545154, 45.4164042]}","MILANO, via canova antonio",POINT
via daimler gottlieb wilhelm,Milano,"Via Gottlieb Wilhelm Daimler, Cascina Merlata, Municipio 8, Milano, Lombardia, 20016, Italia","{'type': 'Point', 'coordinates': [9.098891, 45.5108691]}","MILANO, via daimler gottlieb wilhelm",POINT
via lambruschini raffaele,Milano,"Via Raffaele Lambruschini, Bovisa, Villapizzone, Milano, Lombardia, 20156, Italia","{'type': 'Point', 'coordinates': [9.153482, 45.502422]}","MILANO, via lambruschini raffaele",POINT
via ciaia ignazio,Milano,"Via Ignazio Ciaia, Dergano, Milano, Lombardia, 20158, Italia","{'type': 'Point', 'coordinates': [9.1766778, 45.5025654]}","MILANO, via ciaia ignazio",POINT
piazza del duomo,Milano,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia","{'type': 'Point', 'coordinates': [9.1926368, 45.4637018]}","Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",POINT
corso italia,Milano,"Corso Italia, Vigentina, Porta Lodovica, Milano, Lombardia, 20136, Italia","{'type': 'Point', 'coordinates': [9.1870214, 45.4539261]}","Corso Italia, Vigentina, Porta Lodovica, Milano, Lombardia, 20122, Italia",POINT
viale elvezia,Milano,"Viale Giorgio Byron, Parco Sempione, Porta Sempione, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1750422, 45.4772472]}","Viale Giorgio Byron, Parco Sempione, Porta Sempione, Milano, Lombardia, 20154, Italia",POINT
piazza einaudi luigi,Milano,"Piazza Luigi Einaudi, Centro Direzionale, Municipio 9, Milano, Lombardia, 20124, Italia","{'type': 'Point', 'coordinates': [9.1957753, 45.4841974]}","Piazza Luigi Einaudi, Centro Direzionale, Municipio 9, Milano, Lombardia, 20124, Italia",POINT
via gioia melchiorre,Milano,"Via Melchiorre Gioia, Abbadesse, Municipio 2, Milano, Lombardia, 28125, Italia","{'type': 'Point', 'coordinates': [9.2011821, 45.4897433]}","Via Melchiorre Gioia, Abbadesse, Municipio 2, Milano, Lombardia, 20124, Italia",POINT
viale monte nero,Milano,"Viale Monte Nero, XXII Marzo, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2057555, 45.4576833]}","Viale Monte Nero, Porta Romana, Milano, Lombardia, 20135, Italia",POINT
via savona,Milano,"Via Savona, Foppette, Municipio 6, Milano, Lombardia, 20143, Italia","{'type': 'Point', 'coordinates': [9.1551748, 45.4513238]}","Via Savona, Foppette, Municipio 6, Milano, Lombardia, 20143, Italia",POINT
piazza del rosario,Milano,"Piazza del Rosario, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia","{'type': 'Point', 'coordinates': [9.1629203, 45.4554876]}","Piazza del Rosario, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",POINT
via minzoni don giovanni,Milano,"Via Don Giovanni Minzoni, Dergano, Milano, Lombardia, 20158, Italia","{'type': 'Point', 'coordinates': [9.1690897, 45.5050402]}","Via Don Giovanni Minzoni, Bovisa, Dergano, Milano, Lombardia, 20158, Italia",POINT
via farini carlo,Milano,"Via Carlo Farini, Isola, Municipio 9, Milano, Lombardia, 20159, Italia","{'type': 'Point', 'coordinates': [9.1853511, 45.4944636]}","Via Carlo Farini, Zona Farini, Municipio 9, Milano, Lombardia, 20159, Italia",POINT
via bovisasca,Milano,"Via Bovisasca, Bovisa, Milano, Lombardia, 20158, Italia","{'type': 'Point', 'coordinates': [9.1611276, 45.5033067]}","Via Bovisasca, Bovisa, Milano, Lombardia, 20158, Italia",POINT
viale fermi enrico,Milano,"Viale Enrico Fermi, Affori, Bruzzano, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1742341, 45.5214322]}","Viale Enrico Fermi, Affori, Milano, Lombardia, 20161, Italia",POINT
via ripamonti giuseppe,Milano,"Via Giuseppe Ripamonti, Parco delle Abbazie, Municipio 5, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.2035074, 45.4202355]}","Via Giuseppe Ripamonti, Parco delle Abbazie, Municipio 5, Milano, Lombardia, 20141, Italia",POINT
via muggiano,Milano,"Via Muggiano, Muggiano, Milano, Lombardia, 20019, Italia","{'type': 'Point', 'coordinates': [9.0684657, 45.449286]}","Via Muggiano, Muggiano, Milano, Lombardia, 20019, Italia",POINT
viale gadio,Milano,"Viale Gerolamo Gadio, Castello, Municipio 1, Milano, Lombardia, 20121, Italia","{'type': 'Point', 'coordinates': [9.1817032, 45.47383]}","20100 MILANO, viale gerolamo gadio",POINT
piazzale marengo,Milano,"Piazzale Marengo, Castello, Municipio 1, Milano, Lombardia, 20121, Italia","{'type': 'Point', 'coordinates': [9.1824839, 45.4732475]}","20100 MILANO, piazzale marengo",POINT
bastioni di porta venezia,Milano,"Bastioni di Porta Venezia, Giardini Porta Venezia, Porta Venezia, Milano, Lombardia, 20124, Italia","{'type': 'Point', 'coordinates': [9.2010086, 45.4760608]}","20100 MILANO, bastioni di porta venezia",POINT
via sassoferrato,Milano,"Via Sassoferrato, Guastalla, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2023642, 45.4527685]}","20100 MILANO, via sassoferrato",POINT
largo d'aragona isabella,Milano,"Largo Isabella d'Aragona, Vigentina, Municipio 1, Milano, Lombardia, 20136, Italia","{'type': 'Point', 'coordinates': [9.1907527, 45.4519424]}","20100 MILANO, largo isabella d'aragona",POINT
via banfi antonio,Milano,"Via Antonio Banfi, Ticinese, Porta Ticinese, Milano, Lombardia, 20136, Italia","{'type': 'Point', 'coordinates': [9.1832623, 45.4555]}","20100 MILANO, via antonio banfi",POINT
viale alemagna emilio,Milano,"Viale Emilio Alemagna, Parco Sempione, Porta Sempione, Milano, Lombardia, 20123, Italia","{'type': 'Point', 'coordinates': [9.1746747, 45.4703808]}","20100 MILANO, viale emilio alemagna",POINT
piazza sempione,Milano,"Piazza Sempione, Parco Sempione, Porta Sempione, Milano, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.1715586, 45.4754503]}","20100 MILANO, piazza sempione",POINT
piazzale baiamonti antonio,Milano,"Piazzale Antonio Baiamonti, Porta Volta, Municipio 1, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1814175, 45.4819229]}","20100 MILANO, piazzale antonio baiamonti",POINT
viale brianza,Milano,"Viale Brianza, Buenos Aires - Venezia, Loreto, Milano, Lombardia, 20131, Italia","{'type': 'Point', 'coordinates': [9.2153797, 45.4862988]}","20100 MILANO, viale brianza",POINT
largo de benedetti aldo,Milano,"Largo Aldo De Benedetti, Centro Direzionale, Municipio 9, Milano, Lombardia, 20124, Italia","{'type': 'Point', 'coordinates': [9.1943889, 45.4859357]}","20100 MILANO, largo aldo de benedetti",POINT
via villani dino,Milano,"Via Dino Villani, Maciachini - Maggiolina, Montalbino, Milano, Lombardia, 20159, Italia","{'type': 'Point', 'coordinates': [9.1890529, 45.4987338]}","20100 MILANO, via dino villani",POINT
via bauer riccardo,Milano,"Via Riccardo Bauer, Niguarda - Cà Granda, Niguarda, Milano, Lombardia, 20162, Italia","{'type': 'Point', 'coordinates': [9.1924055, 45.5174458]}","20100 MILANO, via riccardo bauer",POINT
via chiese,Milano,"Via Chiese, Bicocca, Milano, Lombardia, 20126, Italia","{'type': 'Point', 'coordinates': [9.2187857, 45.5199545]}","20100 MILANO, via chiese",POINT
via don roberto bigiogiera,Milano,"Via Don Roberto Bigiogera, Viale Monza, Precotto, Milano, Lombardia, 20128, Italia","{'type': 'Point', 'coordinates': [9.2276676, 45.5132477]}","20100 MILANO, via don roberto bigiogera",POINT
via del ricordo,Milano,"Via del Ricordo, Adriano, Crescenzago, Milano, Lombardia, 20132, Italia","{'type': 'Point', 'coordinates': [9.2423244, 45.5101779]}","20100 MILANO, via del ricordo",POINT
via feltre,Milano,"Via Feltre, Parco Lambro - Cimiano, Rottole, Milano, Lombardia, 20132, Italia","{'type': 'Point', 'coordinates': [9.2389302, 45.4911496]}","20100 MILANO, via feltre",POINT
via predabissi francesco,Milano,"Via Francesco Predabissi, Loreto, Casoretto, Milano, Lombardia, 20131, Italia","{'type': 'Point', 'coordinates': [9.2235827, 45.4898959]}","20100 MILANO, via francesco predabissi",POINT
via castel morrone,Milano,"Via Castel Morrone, Zona Risorgimento, Municipio 3, Milano, Lombardia, 20129, Italia","{'type': 'Point', 'coordinates': [9.2147351, 45.4714651]}","20100 MILANO, via castel morrone",POINT
piazza occhialini giuseppe,Milano,"Piazza Giuseppe ""Beppo"" Occhialini, Città Studi, Milano, Lombardia, 20133, Italia","{'type': 'Point', 'coordinates': [9.2267921, 45.4732967]}","20100 MILANO, piazza giuseppe occhialini",POINT
viale forlanini enrico,Milano,"Viale Enrico Forlanini, Mecenate, Quartiere Forlanini, Milano, Lombardia, 20133, Italia","{'type': 'Point', 'coordinates': [9.2378776, 45.4620128]}","20100 MILANO, viale enrico forlanini",POINT
largo sereni vittorio,Milano,"Largo Vittorio Sereni, Corsica, Municipio 4, Milano, Lombardia, 20133, Italia","{'type': 'Point', 'coordinates': [9.2349231, 45.4668268]}","20100 MILANO, largo vittorio sereni",POINT
viale lazio,Milano,"Viale Lazio, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2085416, 45.4548545]}","20100 MILANO, viale lazio",POINT
piazza buozzi bruno,Milano,"Piazza Bruno Buozzi, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2065129, 45.4495963]}","20100 MILANO, piazza bruno buozzi",POINT
via colletta pietro,Milano,"Via Pietro Colletta, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2095003, 45.449745]}","20100 MILANO, via colletta pietro",POINT
via tertulliano,Milano,"Via Tertulliano, Umbria - Molise, Porta Romana, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2129269, 45.4506222]}","20100 MILANO, via tertulliano",POINT
via taliedo,Milano,"Via Taliedo, Mecenate, Morsenchio, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2477189, 45.4437731]}","20100 MILANO, via taliedo",POINT
via vittorini elio,Milano,"Via Elio Vittorini, Parco Monluè - Ponte Lambro, Ponte Lambro, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2606472, 45.4442743]}","20100 MILANO, via elio vittorini",POINT
via george orwell,Milano,"Via George Orwell, Rogoredo, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2409983, 45.4314739]}","20100 MILANO, via george orwell",POINT
via pizzolpasso francesco,Milano,"Via Francesco Pizzolpasso, Rogoredo, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2426625, 45.4343341]}","20100 MILANO, via pizzolpasso francesco",POINT
via sant'arialdo,Milano,"Via Sant'Arialdo, Lodi - Corvetto, Rogoredo, Chiaravalle, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2403853, 45.4270472]}","20100 MILANO, via sant'arialdo",POINT
via sant'arialdo,Milano,"Via Sant'Arialdo, Lodi - Corvetto, Rogoredo, Chiaravalle, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2403853, 45.4270472]}","20100 MILANO, via sant'arialdo",POINT
via san dionigi,Milano,"Via San Dionigi, Scalo Romana, Corvetto, Vaiano Valle, Milano, Lombardia, 20139, Italia","{'type': 'Point', 'coordinates': [9.2172354, 45.4368549]}","20100 MILANO, via san dionigi",POINT
via ferrari virgilio,Milano,"Via Virgilio Ferrari, Morivione, Municipio 5, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1922605, 45.4344488]}","20100 MILANO, via virgilio ferrari",POINT
via camporgnago,Milano,"Via Camporgnago, Parco delle Abbazie, Municipio 5, Quintosole, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.2055295, 45.4013904]}","20100 MILANO, via camporgnago",POINT
via pescara,Milano,"Via Pescara, Ronchetto delle Rane, Municipio 5, Ronchetto delle Rane, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1825635, 45.4011002]}","20100 MILANO, via pescara",POINT
via romeo nicola,Milano,"Via Nicola Romeo, Gratosoglio - Ticinello, Gratosoglio, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1777054, 45.4200286]}","20100 MILANO, via nicola romeo",POINT
via ferrari virgilio,Milano,"Via Virgilio Ferrari, Morivione, Municipio 5, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1922605, 45.4344488]}","20100 MILANO, via virgilio ferrari",POINT
via gandino cristoforo,Milano,"Via Cristoforo Gandino, Tibaldi, Chiesa Rossa, Milano, Lombardia, 20136, Italia","{'type': 'Point', 'coordinates': [9.1785097, 45.4394433]}","20100 MILANO, via cristoforo gandino",POINT
