alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
MUNICIPIO - PIAZZA A.LOCATELLI,CAROBBIO degli ANGELI,<0.1,<1,330,89.8,01,17,513,31 Dicembre 2019,27,0.09,11.7,<5,16,<0.05,7.7,2.3,359,12,18
CAPOLUOGO - FONTANELLA PIAZZA VITTORIO VENETO,CARONA,<0.1,6,114,32.2,<0.1,<2,200,31 Dicembre 2019,12,<0.05,8.6,<5,4,<0.05,8.1,<0.5,140,2,24
LOCALITA' MADDALENE - LAVATOIO VIA CESARE BATTISTI,CARONA,<0.1,8,45,29.7,02,<2,180,31 Dicembre 2019,11,<0.05,7.6,<5,4,<0.05,8.1,<0.5,126,2,20
PIAZZALE SEGGIOVIE VIA TEGIOLA - IMPIANTI DI RISALITA CARISOLE,CARONA,<0.1,5,216,36.2,<0.1,<2,230,31 Dicembre 2019,13,<0.05,10.3,<5,2,<0.05,8.0,<0.5,161,2,30
FRAZIONE COLOGNOLA - FONTANELLA,CASAZZA,<0.1,<1,142,47.5,<0.1,<2,202,31 Dicembre 2019,13,0.05,1.6,<5,5,<0.05,8.2,<0.5,142,<1,<3
SCUOLA ELEMENTARE - VIA BROLI,CASAZZA,<0.1,<1,254,55.7,<0.1,2,372,31 Dicembre 2019,23,0.15,22.6,<5,8,<0.05,7.8,0.6,261,1,7
BENZINAIO VIA LUNGO ROMNA,CASNIGO,<0.1,<1,182,48.8,<0.1,3,297,31 Dicembre 2019,17,0.05,11.9,<5,5,<0.05,7.9,0.7,208,2,12
FONTANELLA VIA SANTO SPIRITO,CASNIGO,<0.1,<1,185,53.0,<0.1,<2,294,31 Dicembre 2019,18,0.05,11.9,<5,5,<0.05,8.0,0.6,206,1,9
"MUNICIPIO - VIA RAIMONDO RUGGERI , 38",CASNIGO,<0.1,<1,185,51.2,<0.1,4,296,31 Dicembre 2019,18,<0.05,11.7,<5,5,<0.05,7.9,0.8,207,2,13
SCUOLA MATERNA - VIA VITTORIO EMANUELE II°,CASNIGO,<0.1,<1,191,52.7,02,4,301,31 Dicembre 2019,18,<0.05,12.3,<5,5,<0.05,8.1,0.9,211,2,13
"SEDE UNIACQUE - VIA SERIO,85",CASNIGO,<0.1,<1,189,50.7,<0.1,5,305,31 Dicembre 2019,18,<0.05,12.2,<5,5,<0.05,7.8,1.1,214,3,17
STRADA PROVINCIALE 35 - TORRE PIEZOMETRICA ADDUTRICE SORG. COSTONE,CASNIGO,<0.1,<1,177,52.4,02,6,311,31 Dicembre 2019,19,<0.05,13.1,<5,5,<0.05,7.7,1.1,218,3,21
FONTANA VIA DEL LAGO / VIA CAMPO SPORTIVO,CASSIGLIO,<0.1,<1,138,27.7,<0.1,<2,198,31 Dicembre 2019,13,<0.05,14.6,<5,5,<0.05,8.1,<0.5,139,<1,<3
"MUNICIPIO - PIAZZA CASTELLO, 2",CASTEL ROZZONE,<0.1,1,293,68.9,<0.1,10,454,31 Dicembre 2019,26,0.05,20.6,<5,12,<0.05,7.6,1.0,318,8,30
LOCALITA' CASTEL DE' CONTI - FONTANELLA VIA CONTI CALEPIO,CASTELLI CALEPIO,<0.1,<1,235,75.6,<0.1,10,462,31 Dicembre 2019,25,0.22,14.8,<5,14,<0.05,7.8,0.9,323,11,15
LOCALITA' CIVIDINO - FONTANELLA VIA PAGANI,CASTELLI CALEPIO,<0.1,1,236,84.4,<0.1,14,471,31 Dicembre 2019,26,<0.05,11.1,<5,19,<0.05,7.7,1.4,330,6,36
LOCALITA' QUINTANO - BAR EDICOLA,CASTELLI CALEPIO,<0.1,1,309,85.0,01,15,473,31 Dicembre 2019,26,<0.05,11.0,<5,19,<0.05,7.8,1.4,332,6,36
LOCALITA' TAGLIUNO - SCUOLA ELEMENTARE - VIA 11 FEBBRAIO,CASTELLI CALEPIO,<0.1,<1,219,74.3,<0.1,8,422,31 Dicembre 2019,23,0.09,11.4,<5,20,<0.05,7.7,1.2,296,5,33
NEGOZIO ALIMENTARI 'PUNTO SPESA' - VIA BELOTTI,CASTIONE DELLA PRESOLANA,<0.1,<1,289,74.8,<0.1,<2,383,31 Dicembre 2019,23,<0.05,10.5,<5,3,<0.05,8.1,<0.5,268,<1,119
FONTANELLA PIAZZA CHIESA,CASTIONE DELLA PRESOLANA,<0.1,<1,123,108.9,02,<2,562,31 Dicembre 2019,34,<0.05,16.5,<5,3,<0.05,7.9,<0.5,393,<1,217
FONTANELLA PIAZZA RISOL,CASTIONE DELLA PRESOLANA,<0.1,<1,146,51.7,<0.1,14,268,31 Dicembre 2019,14,<0.05,2.9,<5,5,<0.05,8.2,<0.5,188,7,6
FONTANELLA PIAZZA VENEZIA,CASTIONE DELLA PRESOLANA,<0.1,<1,133,88.1,02,<2,447,31 Dicembre 2019,27,<0.05,12.1,<5,4,<0.05,8.1,<0.5,313,<1,141
LOCALITA' CANTONIERA - CAMPEGGIO,CASTIONE DELLA PRESOLANA,<0.1,<1,112,48.4,<0.1,<2,250,31 Dicembre 2019,15,<0.05,5.9,<5,3,<0.05,8.2,<0.5,175,<1,50
LOCALITA' DENZIL - FONTANELLA,CASTIONE DELLA PRESOLANA,<0.1,<1,129,106.9,01,<2,558,31 Dicembre 2019,33,<0.05,16.0,<5,3,<0.05,7.9,<0.5,391,<1,220
LOCALITA' DORGA - FONTANELLA,CASTIONE DELLA PRESOLANA,<0.1,<1,129,88.3,<0.1,5,446,31 Dicembre 2019,27,<0.05,11.1,<5,4,<0.05,8.1,<0.5,312,2,140
LOCALITA' LANTANA - FONTANELLA PRESSO CHIESA,CASTIONE DELLA PRESOLANA,<0.1,<1,257,52.2,<0.1,10,279,31 Dicembre 2019,15,<0.05,5.2,<5,6,<0.05,8.0,<0.5,195,6,7
LOCALITA' ROVENA,CASTIONE DELLA PRESOLANA,<0.1,<1,194,88.4,<0.1,<2,444,31 Dicembre 2019,27,<0.05,12.1,<5,4,<0.05,8.1,<0.5,311,<1,140
LOCALITA' RUSIO - FONTANELLA,CASTIONE DELLA PRESOLANA,<0.1,<1,152,89.6,<0.1,<2,475,31 Dicembre 2019,29,<0.05,15.0,<5,4,<0.05,7.9,<0.5,333,<1,147
PASSO PRESOLANA - FONTANELLA,CASTIONE DELLA PRESOLANA,<0.1,<1,138,54.3,<0.1,<2,287,31 Dicembre 2019,16,<0.05,6.9,<5,3,<0.05,8.1,<0.5,201,<1,71
VIA MARONCELLI - BACINO CRAPU INTERNO,CASTIONE DELLA PRESOLANA,<0.1,<1,118,49.7,01,<2,253,31 Dicembre 2019,15,<0.05,6.2,<5,3,<0.05,8.1,<0.5,177,<1,48
FONTANELLA PIAZZA ALENNE,CASTRO,<0.1,<1,196,125.6,<0.1,3,662,31 Dicembre 2019,42,0.21,24.7,<5,5,<0.05,7.7,<0.5,463,2,223
LOCALITA' ROCCA - FONTANELLA,CASTRO,<0.1,<1,201,120.9,<0.1,3,664,31 Dicembre 2019,40,0.19,24.3,<5,5,<0.05,7.7,<0.5,465,2,222
FONTANELLA VIA MANZONI,CAVERNAGO,<0.1,<1,216,66.0,<0.1,20,410,31 Dicembre 2019,24,<0.05,18.3,<5,15,<0.05,7.7,0.6,287,5,26
LOCALITA' MALPAGA - OSTERIA CASTELLO,CAVERNAGO,<0.1,<1,201,65.1,<0.1,21,417,31 Dicembre 2019,24,<0.05,17.8,<5,15,<0.05,7.7,0.6,292,4,26
"MUNICIPIO - VIA TORRE, 2",CAZZANO S.ANDREA,<0.1,<1,209,51.5,02,<2,299,31 Dicembre 2019,19,0.09,14.8,14,4,<0.05,7.7,<0.5,209,<1,4
"SCUOLA ELEMENTARE - VIA A.TACCHINI, 2",CAZZANO S.ANDREA,<0.1,<1,239,49.9,01,<2,298,31 Dicembre 2019,19,0.07,14.7,<5,4,<0.05,7.8,<0.5,209,<1,3
"FRAZIONE S.AMBROGIO - VIA LAZZARINO, 1",CENATE SOPRA,<0.1,<1,273,102.2,<0.1,<2,459,31 Dicembre 2019,27,0.07,4.4,<5,14,<0.05,7.7,<0.5,321,2,8
SCUOLA ELEMENTARE - VIA PAPA GIOVANNI XXIII°,CENATE SOPRA,<0.1,<1,262,59.8,02,2,382,31 Dicembre 2019,24,0.16,22.4,<5,8,<0.05,8.0,0.6,268,1,7
"VIA PIAZZE, 5",CENATE SOPRA,<0.1,<1,334,58.3,01,3,381,31 Dicembre 2019,24,0.16,22.2,<5,8,<0.05,8.2,0.6,267,6,8
"MUNICIPIO - VIA F.LUSSANA, 24",CENATE SOTTO,<0.1,<1,261,54.2,01,2,363,31 Dicembre 2019,23,0.17,22.6,<5,8,<0.05,7.9,0.6,254,2,7
SETTORE DOSSO - SCUOLA MATERNA S.ROCCO,CENATE SOTTO,<0.1,<1,265,58.9,<0.1,3,382,31 Dicembre 2019,24,0.14,22.0,<5,8,<0.05,7.9,0.6,268,2,9
VIA DEI MILLE - USCITA SERBATOIO MAGEA,CENATE SOTTO,<0.1,<1,244,54.0,01,2,366,31 Dicembre 2019,23,0.17,22.5,<5,8,<0.05,7.7,0.6,257,1,7
VIA LORETO - USCITA SERBATOIO BELLINE,CENATE SOTTO,<0.1,<1,251,58.2,<0.1,3,380,31 Dicembre 2019,24,0.16,22.0,<5,8,<0.05,7.8,0.5,266,2,8
CIMITERO - VIA CADUTI,CENE,<0.1,<1,302,94.5,02,4,468,31 Dicembre 2019,29,0.29,11.9,<5,6,<0.05,7.7,<0.5,328,2,7
"MUNICIPIO - PIAZZA ITALIA, 14",CENE,<0.1,<1,322,93.0,<0.1,4,453,31 Dicembre 2019,28,0.27,11.3,<5,7,<0.05,7.6,0.5,317,3,6
"VIA VALLE ROSSA, 21 - RUBINETTO ARMADIETTO CONTATORI",CENE,<0.1,<1,347,92.1,<0.1,<2,426,31 Dicembre 2019,26,0.36,6.0,<5,5,<0.05,7.6,<0.5,298,1,7
FONTANELLA VIA DONIZETTI,CERETE,<0.1,<1,253,60.9,<0.1,6,380,31 Dicembre 2019,23,<0.05,19.5,<5,10,<0.05,7.9,<0.5,266,3,11
FONTANELLA VIA ROMA,CERETE,<0.1,<1,347,56.0,01,2,328,31 Dicembre 2019,19,<0.05,13.1,<5,7,<0.05,8.1,<0.5,229,1,28
FRAZIONE NOVEZIO - FONTANELLA VIA CERVINO,CERETE,<0.1,<1,155,57.0,<0.1,<2,299,31 Dicembre 2019,18,<0.05,9.8,<5,5,<0.05,8.2,<0.5,209,<1,45
FONTANELLA PIAZZA ROMA,CHIUDUNO,<0.1,<1,253,79.1,<0.1,6,446,31 Dicembre 2019,26,0.28,15.5,<5,12,<0.05,7.8,<0.5,312,3,11
MUNICIPIO - PIAZZA DELLA PACE,CISERANO,<0.1,<1,272,71.4,<0.1,12,470,31 Dicembre 2019,28,<0.05,24.5,<5,18,<0.05,7.7,0.7,329,4,29
"BIBLIOTECA - VIA OSPEDALE, 40",CIVIDATE AL PIANO,<0.1,<1,203,75.4,<0.1,18,439,31 Dicembre 2019,25,0.05,14.5,<5,16,<0.05,7.7,0.8,308,6,28
OFFICINA BELLEBONO - VIA BERGAMO 54/56,CIVIDATE AL PIANO,<0.1,<1,212,71.3,<0.1,19,432,31 Dicembre 2019,24,<0.05,15.2,<5,16,<0.05,7.7,0.5,303,5,27
SCUOLA MATERNA  - VIA MARCONI,CIVIDATE AL PIANO,<0.1,<1,205,74.0,<0.1,18,435,31 Dicembre 2019,25,<0.05,14.9,<5,16,<0.05,7.7,0.8,304,6,28
STAZIONE FF.SS.,CIVIDATE AL PIANO,<0.1,<1,204,71.4,01,19,431,31 Dicembre 2019,24,<0.05,15.3,<5,16,<0.05,7.7,0.5,302,5,27
ABITAZIONE BOSIO - VIALE DEI TIGLI,CLUSONE,<0.1,<1,140,44.4,02,<2,233,31 Dicembre 2019,14,<0.05,7.8,<5,4,<0.05,8.1,<0.5,163,<1,18
FONTANELLA PIAZZA DELLA ROCCA,CLUSONE,<0.1,<1,157,54.3,<0.1,<2,253,31 Dicembre 2019,15,<0.05,4.3,<5,7,<0.05,7.9,<0.5,177,<1,9
FONTANELLA PIAZZA PARADISO,CLUSONE,<0.1,<1,158,69.2,02,<2,336,31 Dicembre 2019,20,<0.05,7.0,<5,5,<0.05,8.1,<0.5,235,<1,81
FONTANELLA VIA BRESCIA,CLUSONE,<0.1,<1,128,68.2,02,<2,329,31 Dicembre 2019,20,<0.05,6.8,<5,5,<0.05,8.1,<0.5,231,<1,76
FONTANELLA VIA FURIA,CLUSONE,<0.1,<1,128,64.5,<0.1,<2,325,31 Dicembre 2019,19,<0.05,6.3,<5,5,<0.05,8.1,<0.5,228,<1,73
FONTANELLA VIA S.ALESSANDRO,CLUSONE,<0.1,<1,128,64.4,<0.1,<2,324,31 Dicembre 2019,19,<0.05,6.4,<5,5,<0.05,8.1,<0.5,227,<1,72
FONTANELLA VIA VITTORIO EMANUELE,CLUSONE,<0.1,<1,129,68.8,<0.1,<2,336,31 Dicembre 2019,20,<0.05,6.9,<5,5,<0.05,8.0,<0.5,235,<1,80
LOCALITA' FIORINE - FONTANELLA VIALE EUROPA,CLUSONE,<0.1,<1,141,63.1,01,<2,321,31 Dicembre 2019,18,<0.05,6.3,<5,5,<0.05,8.1,<0.5,225,<1,70
LOCALITA' ALBARETE - ABITAZIONE LAZZARONI -,COLERE,<0.1,<1,170,41.4,<0.1,<2,237,31 Dicembre 2019,14,<0.05,9.5,<5,6,<0.05,7.9,<0.5,166,<1,8
LOCALITA' CANTONIERA  - NEGOZIO BETTINESCHI SPORT,COLERE,<0.1,<1,102,49.5,<0.1,<2,255,31 Dicembre 2019,15,<0.05,6.0,<5,3,<0.05,8.0,<0.5,178,<1,53
LOCALITA' DEZZO - FONTANELLA,COLERE,<0.1,<1,122,38.2,<0.1,<2,176,31 Dicembre 2019,11,<0.05,3.1,<5,3,<0.05,8.0,<0.5,124,<1,4
LOCALITA' MAGNONE - FONTANELLA,COLERE,<0.1,<1,126,47.0,01,<2,217,31 Dicembre 2019,13,<0.05,2.8,<5,4,<0.05,8.1,<0.5,152,1,11
LOCALITA' VALLE RICHETTI - FONTANELLA,COLERE,<0.1,<1,165,46.1,<0.1,2,223,31 Dicembre 2019,13,<0.05,2.7,<5,7,<0.05,8.2,<0.5,156,1,<3
CIMITERO - VIA DELLA REPUBBLICA,COLOGNO AL SERIO,<0.1,1,163,43.8,<0.1,8,299,31 Dicembre 2019,17,<0.05,14.1,<5,10,<0.05,7.9,0.6,210,4,19
FONTANELLA VIA CIRCONVALLAZIONE,COLOGNO AL SERIO,<0.1,<1,157,47.0,<0.1,8,303,31 Dicembre 2019,18,<0.05,14.0,<5,11,<0.05,7.9,0.6,212,4,19
FONTANELLA VIA DEI CANIANA,COLOGNO AL SERIO,<0.1,<1,180,47.4,<0.1,10,301,31 Dicembre 2019,18,<0.05,13.8,<5,11,<0.05,7.9,<0.5,211,3,19
CANILE - VIA BONFANTI,COLZATE,<0.1,<1,280,80.4,<0.1,7,401,31 Dicembre 2019,24,0.07,9.8,<5,6,<0.05,7.9,0.8,281,3,28
FONTANELLA PRESSO SANTUARIO S.PATRIZIO,COLZATE,<0.1,<1,336,97.7,02,6,433,31 Dicembre 2019,26,<0.05,3.4,<5,8,<0.05,7.5,0.8,303,3,7
FONTANELLA VIA XI FEBBRAIO BASSA,COLZATE,<0.1,<1,188,36.3,02,<2,259,31 Dicembre 2019,17,<0.05,19.4,<5,5,<0.05,8.0,<0.5,181,<1,<3
LOCALITA' BONDO - FONTANELLA,COLZATE,<0.1,<1,224,79.9,<0.1,2,360,31 Dicembre 2019,21,<0.05,2.8,<5,5,<0.05,7.7,1.1,252,2,6
LOCALITA' REZZO - FONTANELLA,COLZATE,<0.1,<1,209,70.9,<0.1,<2,298,31 Dicembre 2019,18,<0.05,1.2,<5,6,<0.05,8.1,<0.5,209,<1,4
SCUOLA MATERNA - VIA ROMA,COLZATE,<0.1,<1,179,36.6,01,<2,258,31 Dicembre 2019,17,<0.05,19.4,<5,5,<0.05,8.1,<0.5,181,<1,<3
VIA MORACCHIO,COLZATE,<0.1,<1,191,35.8,<0.1,<2,258,31 Dicembre 2019,17,<0.05,19.1,<5,6,<0.05,8.0,<0.5,181,<1,<3
FONTANELLA PIAZZA DE GASPERI,COMUN NUOVO,<0.1,<1,258,81.1,<0.1,15,481,31 Dicembre 2019,28,<0.05,18.9,<5,18,<0.05,7.5,0.6,337,4,28
FONTANELLA VIA MARCONI,COMUN NUOVO,<0.1,<1,273,81.4,<0.1,16,485,31 Dicembre 2019,28,<0.05,18.7,<5,17,<0.05,7.5,0.6,340,4,28
"ABITAZIONE MANZINALI - VIA CANITO, 21",CORNA IMAGNA,<0.1,<1,187,59.1,<0.1,<2,306,31 Dicembre 2019,18,0.08,7.8,<5,5,<0.05,8.1,<0.5,215,1,19
"ABITAZIONE PIZZAGALLI - VIA CILIPIANO, 19",CORNA IMAGNA,<0.1,<1,174,52.5,<0.1,<2,272,31 Dicembre 2019,16,0.07,6.9,<5,5,<0.05,8.1,<0.5,191,1,12
FONTANELLA VIA BRANCILIONE,CORNA IMAGNA,<0.1,<1,158,49.5,<0.1,<2,242,31 Dicembre 2019,15,0.06,7.4,<5,6,<0.05,8.0,<0.5,170,<1,4
MUNICIPIO - VIA FINILGARELLO,CORNA IMAGNA,<0.1,<1,179,54.7,01,<2,279,31 Dicembre 2019,17,0.07,6.9,<5,5,<0.05,8.1,<0.5,195,1,15
CORNALBA ALTA - FONTANELLA VIA MANZONI (INIZIO),CORNALBA,<0.1,<1,238,55.2,<0.1,2,376,31 Dicembre 2019,24,<0.05,23.7,<5,6,<0.05,8.2,<0.5,264,1,38
CORNALBA BASSA - FONTANELLA VIA XXV NOVEMBRE,CORNALBA,<0.1,<1,226,45.1,01,<2,309,31 Dicembre 2019,21,<0.05,22.7,<5,8,<0.05,8.2,0.6,216,1,3
FONTANELLA VIA MANZONI,CORNALBA,<0.1,<1,223,46.6,<0.1,<2,318,31 Dicembre 2019,21,<0.05,22.8,<5,8,<0.05,8.3,0.5,223,1,6
FONTANELLA VIA PAPA GIOVANNI XXIII°,CORNALBA,<0.1,<1,293,45.3,<0.1,<2,311,31 Dicembre 2019,21,<0.05,22.7,<5,8,<0.05,8.3,0.8,218,1,4
LOCALITA' CIMA COSTA - CIMITERO,CORNALBA,<0.1,<1,215,45.4,<0.1,<2,313,31 Dicembre 2019,21,<0.05,22.7,<5,8,<0.05,8.2,0.7,219,1,4
LOCALITA' PAIAROLO - FONTANELLA VIA VISTALLI,CORNALBA,<0.1,<1,199,38.9,01,<2,290,31 Dicembre 2019,19,<0.05,21.2,<5,8,<0.05,8.1,0.9,203,1,<3
LOCALITA' PASSONI - FONTANELLA VIA DEI PINI,CORNALBA,<0.1,<1,199,38.5,<0.1,<2,288,31 Dicembre 2019,18,<0.05,20.9,<5,8,<0.05,8.0,1.1,201,1,<3
FONTANELLA PIAZZA CHIESA S.MARIA DEL SASSO,CORTENUOVA,<0.1,<1,210,65.2,<0.1,21,407,31 Dicembre 2019,24,<0.05,18.3,<5,14,<0.05,7.9,0.6,285,5,26
FONTANELLA VIA G.MARCONI,CORTENUOVA,<0.1,<1,207,64.7,<0.1,20,404,31 Dicembre 2019,24,<0.05,18.1,<5,14,<0.05,7.9,0.6,283,5,26
LOCALITA' GALEAZZE - FONTANELLA,CORTENUOVA,<0.1,<1,202,65.8,<0.1,22,420,31 Dicembre 2019,24,<0.05,17.9,<5,15,<0.05,7.9,0.6,294,4,26
SCUOLA MATERNA - PIAZZA CHIESA,COSTA IMAGNA,<0.1,<1,184,46.3,<0.1,3,277,31 Dicembre 2019,17,<0.05,13.2,<5,6,<0.05,7.9,<0.5,194,2,<3
NEGOZIO ALIMENTARI - PIAZZA DON CAVAGNA,COSTA MEZZATE,<0.1,<1,169,50.1,<0.1,3,297,31 Dicembre 2019,18,<0.05,13.2,<5,5,<0.05,8.0,<0.5,208,3,17
SCUOLA ELEMENTARE - VIA IV NOVEMBRE,COSTA MEZZATE,<0.1,<1,180,45.2,<0.1,<2,277,31 Dicembre 2019,17,<0.05,13.4,<5,4,<0.05,8.0,<0.5,194,<1,18
"AUTOFFICINA - VIA PAPA GIOVANNI XXIII°, 19",COSTA SERINA,<0.1,<1,209,46.0,01,<2,303,31 Dicembre 2019,21,<0.05,22.7,<5,7,<0.05,8.2,<0.5,212,1,<3
FONTANELLA VIA S.LORENZO,COSTA SERINA,<0.1,<1,217,42.0,<0.1,<2,306,31 Dicembre 2019,20,<0.05,22.0,<5,7,<0.05,8.3,<0.5,215,<1,<3
LOCALITA' AMBRIOLA - FONTANELLA,COSTA SERINA,<0.1,<1,221,45.9,02,6,323,31 Dicembre 2019,22,0.05,24.3,<5,6,<0.05,8.4,<0.5,226,4,<3
LOCALITA' COSTA DI SOTTO - VIA MANZONI,COSTA SERINA,<0.1,<1,253,41.4,<0.1,<2,304,31 Dicembre 2019,19,<0.05,21.9,<5,7,<0.05,8.2,<0.5,213,<1,<3
LOCALITA' TASSONE BASSO - ABITAZIONE GHERARDI,COSTA SERINA,<0.1,<1,211,43.3,<0.1,4,325,31 Dicembre 2019,20,<0.05,23.3,<5,7,<0.05,8.3,<0.5,227,2,3
LOCALITA' TRAFFICANTI - CIMITERO,COSTA SERINA,<0.1,<1,213,41.1,<0.1,<2,306,31 Dicembre 2019,20,<0.05,22.6,<5,6,<0.05,8.2,<0.5,214,<1,<3
SCUOLA ELEMENTARE - LOCALITA' ASCENSIONE,COSTA SERINA,<0.1,<1,211,47.9,<0.1,<2,316,31 Dicembre 2019,21,<0.05,23.0,<5,7,<0.05,8.0,0.5,221,1,4
FONTANELLA VIA C.BATTISTI,COSTA VOLPINO,<0.1,<1,196,83.8,<0.1,8,500,31 Dicembre 2019,29,0.08,18.5,<5,11,<0.05,7.9,0.9,350,6,106
LOCALITA' CERATELLO - FONTANELLA,COSTA VOLPINO,<0.1,<1,198,47.8,<0.1,<2,287,31 Dicembre 2019,18,<0.05,15.1,<5,7,<0.05,8.0,<0.5,201,1,10
LOCALITA' QUALINO - FONTANELLA,COSTA VOLPINO,<0.1,<1,202,69.6,<0.1,<2,394,31 Dicembre 2019,23,<0.05,13.9,<5,7,<0.05,8.0,0.7,276,2,59
LOCALITA' VOLPINO - CIMITERO,COSTA VOLPINO,<0.1,<1,214,72.9,<0.1,<2,457,31 Dicembre 2019,28,0.10,24.0,<5,7,<0.05,7.8,<0.5,320,<1,86
MUNICIPIO - VIA NAZIONALE,COSTA VOLPINO,<0.1,<1,194,79.1,<0.1,7,476,31 Dicembre 2019,27,0.08,17.6,<5,10,<0.05,7.9,0.8,334,5,98
SCUOLA ELEMENTARE UMBERTO I° - VIA UMBERTO I°,COVO,<0.1,1,196,65.1,<0.1,21,414,31 Dicembre 2019,24,<0.05,18.0,<5,14,<0.05,7.8,0.6,290,5,26
"FONTANELLA GIARDINI PUBBLICI - VIA GARIBALDI/VIA MADONNINA,2",CREDARO,<0.1,<1,234,57.5,<0.1,<2,343,31 Dicembre 2019,21,0.41,17.0,<5,6,<0.05,8.0,<0.5,241,1,7
MUNICIPIO - FONTANELLA VIA ROMA,CREDARO,<0.1,<1,225,53.7,<0.1,<2,331,31 Dicembre 2019,20,0.37,16.6,<5,6,<0.05,8.1,<0.5,232,1,7
UTENZA BAR COMBATTENTI - VIA TITO SPERI/VIA GALILEI 2,CREDARO,<0.1,<1,224,53.6,<0.1,<2,334,31 Dicembre 2019,20,0.36,16.7,<5,6,<0.05,8.2,<0.5,234,1,7
GIARDINI PUBBLICI - VIA G.MARCONI,CURNO,<0.1,<1,206,52.2,<0.1,2,358,31 Dicembre 2019,22,<0.05,21.3,<5,6,<0.05,8.0,<0.5,251,2,33
FRAZIONE MARIANO - FONTANELLA,DALMINE,<0.1,<1,208,64.7,<0.1,10,404,31 Dicembre 2019,23,<0.05,15.3,<5,11,<0.05,7.8,0.8,283,7,25
"MUNICIPIO - PIAZZA LIBERTA', 1",DALMINE,<0.1,<1,287,74.9,<0.1,12,462,31 Dicembre 2019,26,<0.05,17.3,<5,14,<0.05,7.7,1.0,324,8,26
"ABITAZIONE ASTORI - FRAZIONE MOLINI, 3",DOSSENA,<0.1,<1,239,86.7,01,<2,509,31 Dicembre 2019,33,<0.05,27.2,<5,7,<0.05,8.3,<0.5,356,1,131
FONTANELLA VIA CHIESA,DOSSENA,<0.1,<1,211,74.1,02,3,414,31 Dicembre 2019,26,<0.05,19.1,<5,7,<0.05,8.4,0.6,290,2,61
FONTANELLA VIA VILLA,DOSSENA,<0.1,<1,208,67.5,<0.1,3,388,31 Dicembre 2019,23,<0.05,15.8,<5,8,<0.05,8.2,0.7,271,2,47
TRATTORIA ALPINA - VIA RIGOLI,DOSSENA,<0.1,<1,207,69.0,01,3,369,31 Dicembre 2019,22,<0.05,11.5,<5,8,<0.05,8.2,1.0,259,2,32
LOCALITA' ROVA - FONTANELLA,ENDINE GAIANO,<0.1,<1,222,43.6,<0.1,<2,314,31 Dicembre 2019,21,<0.05,23.6,<5,6,<0.05,8.1,<0.5,220,<1,5
LOCALITA' S.FELICE - FONTANELLA VIA TRIESTE,ENDINE GAIANO,<0.1,<1,222,51.6,<0.1,<2,326,31 Dicembre 2019,19,0.48,14.0,<5,5,<0.05,7.9,<0.5,228,<1,8
MUNICIPIO - PIAZZA A.MORO,ENDINE GAIANO,<0.1,<1,199,55.2,<0.1,<2,308,31 Dicembre 2019,19,0.37,13.2,<5,6,<0.05,8.1,<0.5,216,<1,8
LOCALITA' BUCA DEL CORNO - FONTANELLA,ENTRATICO,<0.1,<1,252,55.8,<0.1,2,374,31 Dicembre 2019,23,0.17,22.8,<5,8,<0.05,8.1,0.6,262,1,8
"MUNICIPIO - PIAZZA A. MORO, 8",ENTRATICO,<0.1,<1,227,50.0,<0.1,<2,319,31 Dicembre 2019,18,0.49,14.3,<5,5,<0.05,7.9,<0.5,223,<1,7
CIMITERO,FARA OLIVANA con SOLA,<0.1,<1,199,64.5,<0.1,20,406,31 Dicembre 2019,24,<0.05,18.1,<5,14,<0.05,7.9,0.6,284,5,26
LOCALITA' SOLA - SCUOLA ELEMENTARE -PIAZZA DELLA CHIESA,FARA OLIVANA con SOLA,<0.1,<1,202,65.2,<0.1,21,419,31 Dicembre 2019,24,<0.05,17.8,<5,15,<0.05,7.8,0.5,293,4,26
CIMITERO - VIA CAVOUR,FILAGO,<0.1,2,184,50.2,<0.1,7,338,31 Dicembre 2019,19,0.05,16.8,<5,9,<0.05,7.9,0.6,237,4,24
FRAZIONE MARNE - FONTANELLA PIAZZA PAPA GIOVANNI XXIII°,FILAGO,<0.1,1,190,51.4,<0.1,7,337,31 Dicembre 2019,20,0.05,17.0,<5,9,<0.05,7.9,0.6,236,4,25
MUNICIPIO - VIA LOCATELLI,FILAGO,<0.1,1,279,52.5,<0.1,8,342,31 Dicembre 2019,20,0.05,17.2,<5,9,<0.05,7.9,0.6,240,4,25
FONTANELLA PRESSO CAMPO SPORTIVO,FINO DEL MONTE,<0.1,<1,142,58.5,<0.1,<2,313,31 Dicembre 2019,18,<0.05,8.9,<5,6,<0.05,8.1,<0.5,219,1,54
FONTANELLA PRESSO CIMITERO,FINO DEL MONTE,<0.1,<1,137,56.2,<0.1,<2,292,31 Dicembre 2019,17,<0.05,8.1,<5,6,<0.05,8.1,<0.5,205,<1,44
FONTANELLA VIA MASU' E PRET,FINO DEL MONTE,<0.1,<1,144,56.4,01,<2,291,31 Dicembre 2019,17,<0.05,8.1,<5,6,<0.05,8.1,<0.5,204,<1,44
