alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Masio,"Masio, AL","{'type': 'Point', 'coordinates': [8.410450000000026, 44.87059000000005]}","Masio, AL, Piemonte",POINT
Comune,Molino dei Torti,"Molino dei Torti, AL","{'type': 'Point', 'coordinates': [8.892640000000029, 45.02508000000006]}","Molino dei Torti, AL, Piemonte",POINT
Comune,Momperone,"Momperone, AL","{'type': 'Point', 'coordinates': [9.033420000000035, 44.83800000000008]}","Momperone, AL, Piemonte",POINT
Comune,Monleale,"Monleale, AL","{'type': 'Point', 'coordinates': [8.974240000000066, 44.883110000000045]}","Monleale, AL, Piemonte",POINT
Comune,Montacuto,"Montacuto, AL","{'type': 'Point', 'coordinates': [9.106380000000058, 44.76701000000003]}","Montacuto, AL, Piemonte",POINT
Comune,Montemarzino,"Montemarzino, AL","{'type': 'Point', 'coordinates': [8.991700000000037, 44.84898000000004]}","Montemarzino, AL, Piemonte",POINT
Comune,Novi Ligure,"Novi Ligure, AL","{'type': 'Point', 'coordinates': [8.785880000000077, 44.761970000000076]}","Novi Ligure, AL, Piemonte",POINT
Comune,Ovada,"Ovada, AL","{'type': 'Point', 'coordinates': [8.644690000000026, 44.63998000000004]}","Ovada, AL, Piemonte",POINT
Comune,Paderna,"Paderna, AL","{'type': 'Point', 'coordinates': [8.892010000000028, 44.82101000000006]}","Paderna, AL, Piemonte",POINT
Comune,Parodi Ligure,"Parodi Ligure, AL","{'type': 'Point', 'coordinates': [8.758820000000071, 44.668660000000045]}","Parodi Ligure, AL, Piemonte",POINT
Comune,Pasturana,"Pasturana, AL","{'type': 'Point', 'coordinates': [8.753750000000025, 44.75000000000006]}","Pasturana, AL, Piemonte",POINT
Comune,Pontecurone,"Pontecurone, AL","{'type': 'Point', 'coordinates': [8.933910000000026, 44.961640000000045]}","Pontecurone, AL, Piemonte",POINT
Comune,Pozzol Groppo,"Pozzol Groppo, AL","{'type': 'Point', 'coordinates': [9.029160000000047, 44.87724000000003]}","Pozzol Groppo, AL, Piemonte",POINT
Comune,Pozzolo Formigaro,"Pozzolo Formigaro, AL","{'type': 'Point', 'coordinates': [8.78212000000002, 44.79583000000008]}","Pozzolo Formigaro, AL, Piemonte",POINT
Comune,Predosa,"Predosa, AL","{'type': 'Point', 'coordinates': [8.658620000000042, 44.75463000000008]}","Predosa, AL, Piemonte",POINT
Comune,Rivalta Bormida,"Rivalta Bormida, AL","{'type': 'Point', 'coordinates': [8.55063000000007, 44.71604000000008]}","Rivalta Bormida, AL, Piemonte",POINT
Comune,Rocca Grimalda,"Rocca Grimalda, AL","{'type': 'Point', 'coordinates': [8.646530000000041, 44.67047000000008]}","Rocca Grimalda, AL, Piemonte",POINT
Comune,San Cristoforo,"San Cristoforo, AL","{'type': 'Point', 'coordinates': [8.749370000000056, 44.69253000000003]}","San Cristoforo, AL, Piemonte",POINT
Comune,Sant’Agata Fossili,"Sant'Agata Fossili, AL","{'type': 'Point', 'coordinates': [8.92058000000003, 44.78278000000006]}","Sant’Agata Fossili, AL, Piemonte",POINT
Comune,Sarezzano,"Sarezzano, AL","{'type': 'Point', 'coordinates': [8.918670000000077, 44.86904000000004]}","Sarezzano, AL, Piemonte",POINT
Comune,Silvano D’Orba,"Silvano d'Orba, AL","{'type': 'Point', 'coordinates': [8.671600000000069, 44.685460000000035]}","Silvano D’Orba, AL, Piemonte",POINT
Comune,Spineto Scrivia,"Spineto Scrivia, AL","{'type': 'Point', 'coordinates': [8.870160000000055, 44.83830000000006]}","Spineto Scrivia, AL, Piemonte",POINT
Comune,Stazzano,"Stazzano, AL","{'type': 'Point', 'coordinates': [8.875340000000051, 44.73068000000006]}","Stazzano, AL, Piemonte",POINT
Comune,Strevi,"Strevi, AL","{'type': 'Point', 'coordinates': [8.523020000000031, 44.699310000000025]}","Strevi, AL, Piemonte",POINT
Comune,Tassarolo,"Tassarolo, AL","{'type': 'Point', 'coordinates': [8.769770000000051, 44.725910000000056]}","Tassarolo, AL, Piemonte",POINT
Comune,Tortona,"Tortona, AL","{'type': 'Point', 'coordinates': [8.865660000000048, 44.90044000000006]}","Tortona, AL, Piemonte",POINT
Comune,Vignole Borbera,"Vignole Borbera, AL","{'type': 'Point', 'coordinates': [8.89047000000005, 44.70795000000004]}","Vignole Borbera, AL, Piemonte",POINT
Comune,Viguzzolo,"Viguzzolo, AL","{'type': 'Point', 'coordinates': [8.915720000000022, 44.90732000000003]}","Viguzzolo, AL, Piemonte",POINT
