alias_address,alias_city,geocode,geometry,georeferencingString,type
Territorio,Lodi Vecchio,"Lodi Vecchio, Lodi, Lombardia, 26855, Italia","{'type': 'Point', 'coordinates': [9.4165986, 45.301075]}","Lodi Vecchio , Lodi, Lombardia, Italia",POINT
Territorio,Maccastorna,"Maccastorna, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.855214994409522, 45.144330499999995]}","Maccastorna , Lodi, Lombardia, Italia",POINT
Territorio,Mairago,"Mairago, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.57836, 45.251769]}","Mairago , Lodi, Lombardia, Italia",POINT
Territorio,Maleo,"Maleo, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.7635, 45.1689375]}","Maleo , Lodi, Lombardia, Italia",POINT
Territorio,Marudo,"Marudo, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.377155, 45.252967]}","Marudo , Lodi, Lombardia, Italia",POINT
Territorio,Massalengo,"Massalengo, Lodi, Lombardia, 26815, Italia","{'type': 'Point', 'coordinates': [9.4902448, 45.2647203]}","Massalengo , Lodi, Lombardia, Italia",POINT
Territorio,Meleti,"Meleti, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.836968, 45.118868]}","Meleti , Lodi, Lombardia, Italia",POINT
Territorio,Merlino,"Merlino, Lodi, Lombardia, 26833, Italia","{'type': 'Point', 'coordinates': [9.429853, 45.433372]}","Merlino , Lodi, Lombardia, Italia",POINT
Territorio,Montanaso Lombardo,"Montanaso Lombardo, Lodi, Lombardia, 26836, Italia","{'type': 'Point', 'coordinates': [9.468656, 45.33577]}","Montanaso Lombardo , Lodi, Lombardia, Italia",POINT
Territorio,Mulazzano,"Mulazzano, Lodi, Lombardia, 26837, Italia","{'type': 'Point', 'coordinates': [9.3979929, 45.3734919]}","Mulazzano , Lodi, Lombardia, Italia",POINT
Territorio,Orio Litta,"Orio Litta, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.5542069, 45.1603133]}","Orio Litta , Lodi, Lombardia, Italia",POINT
Territorio,Ospedaletto Lodigiano,"Ospedaletto Lodigiano, Lodi, Lombardia, 26864, Italia","{'type': 'Point', 'coordinates': [9.578661, 45.168767]}","Ospedaletto Lodigiano , Lodi, Lombardia, Italia",POINT
Territorio,Ossago Lodigiano,"Ossago Lodigiano, Lodi, Lombardia, 26816, Italia","{'type': 'Point', 'coordinates': [9.537059, 45.245669]}","Ossago Lodigiano , Lodi, Lombardia, Italia",POINT
Territorio,Pieve Fissiraga,"Pieve Fissiraga, Lodi, Lombardia, 26854, Italia","{'type': 'Point', 'coordinates': [9.458357, 45.263268]}","Pieve Fissiraga , Lodi, Lombardia, Italia",POINT
Territorio,Salerano sul Lambro,"Salerano sul Lambro, Lodi, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.385155, 45.296569]}","Salerano sul Lambro , Lodi, Lombardia, Italia",POINT
