alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,LOREGGIA,"Loreggia, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.9446117, 45.594524]}","LOREGGIA, Veneto, Italia",POINT
Comune,MAROSTICA,"Marostica, Vicenza, Veneto, 36063, Italia","{'type': 'Point', 'coordinates': [11.6568938, 45.7453924]}","MAROSTICA, Veneto, Italia",POINT
Comune,MASSANZAGO,"Massanzago, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [12.0074344, 45.5555115]}","MASSANZAGO, Veneto, Italia",POINT
Comune,MESTRINO,"Mestrino, Padova, Veneto, 35035, Italia","{'type': 'Point', 'coordinates': [11.7582537, 45.4427579]}","MESTRINO, Veneto, Italia",POINT
Comune,MONTEGROTTO TERME,"Montegrotto Terme, Padova, Veneto, 35036, Italia","{'type': 'Point', 'coordinates': [11.791208, 45.331491]}","MONTEGROTTO TERME, Veneto, Italia",POINT
Comune,MUSSOLENTE,"Mussolente, Vicenza, Veneto, 36065, Italia","{'type': 'Point', 'coordinates': [11.8012715, 45.7789522]}","MUSSOLENTE, Veneto, Italia",POINT
Comune,NOVE,"Nove, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6800583, 45.7256753]}","NOVE, Veneto, Italia",POINT
Comune,NOVENTA PADOVANA,"Noventa Padovana, Padova, Veneto, 35027, Italia","{'type': 'Point', 'coordinates': [11.9510037, 45.4143019]}","NOVENTA PADOVANA, Veneto, Italia",POINT
Comune,PIANEZZE,"Pianezze, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6267466, 45.7399971]}","PIANEZZE, Veneto, Italia",POINT
Comune,PIAZZOLA SUL BRENTA,"Piazzola sul Brenta, Padova, Veneto, 35016, Italia","{'type': 'Point', 'coordinates': [11.784404, 45.541496]}","PIAZZOLA SUL BRENTA, Veneto, Italia",POINT
Comune,PIOMBINO DESE,"Piombino Dese, Padova, Veneto, 35017, Italia","{'type': 'Point', 'coordinates': [11.9994148, 45.6075204]}","PIOMBINO DESE, Veneto, Italia",POINT
Comune,POVE DEL GRAPPA,"Pove del Grappa, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7291016, 45.7991169]}","POVE DEL GRAPPA, Veneto, Italia",POINT
Comune,POZZOLEONE,"Pozzoleone, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6790903, 45.6489562]}","POZZOLEONE, Veneto, Italia",POINT
Comune,RESANA,"Resana, Treviso, Veneto, 31023, Italia","{'type': 'Point', 'coordinates': [11.9552929, 45.6340237]}","RESANA, Veneto, Italia",POINT
Comune,ROANA,"Roana, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.4626871, 45.875619]}","ROANA, Veneto, Italia",POINT
Comune,ROMANO D'EZZELINO,"Romano d'Ezzelino, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7583907, 45.7962374]}","ROMANO D'EZZELINO, Veneto, Italia",POINT
Comune,ROSÀ,"Rosà, Vicenza, Veneto, 36027, Italia","{'type': 'Point', 'coordinates': [11.7626859, 45.7244163]}","ROSÀ, Veneto, Italia",POINT
Comune,ROSSANO VENETO,"Rossano Veneto, Vicenza, Veneto, 36028, Italia","{'type': 'Point', 'coordinates': [11.7997866, 45.7052727]}","ROSSANO VENETO, Veneto, Italia",POINT
Comune,ROTZO,"Rotzo, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.3993824, 45.8634667]}","ROTZO, Veneto, Italia",POINT
Comune,ROVOLON,"Rovolon, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6444028, 45.3780267]}","ROVOLON, Veneto, Italia",POINT
Comune,RUBANO,"Rubano, Padova, Veneto, 35050, Italia","{'type': 'Point', 'coordinates': [11.7882736, 45.4287288]}","RUBANO, Veneto, Italia",POINT
Comune,SACCOLONGO,"Saccolongo, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7475532, 45.4031054]}","SACCOLONGO, Veneto, Italia",POINT
Comune,SAN GIORGIO DELLE PERTICHE,"San Giorgio delle Pertiche, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.9112369, 45.5416702]}","SAN GIORGIO DELLE PERTICHE, Veneto, Italia",POINT
Comune,SAN GIORGIO IN BOSCO,"San Giorgio in Bosco, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.8059588, 45.5918514]}","SAN GIORGIO IN BOSCO, Veneto, Italia",POINT
Comune,SAN MARTINO DI LUPARI,"San Martino di Lupari, Padova, Veneto, 35018, Italia","{'type': 'Point', 'coordinates': [11.8573024, 45.6559003]}","SAN MARTINO DI LUPARI, Veneto, Italia",POINT
Comune,SAN PIETRO IN GU,"San Pietro in Gu, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6693937, 45.6140864]}","SAN PIETRO IN GU, Veneto, Italia",POINT
Comune,SANTA GIUSTINA IN COLLE,"Santa Giustina in Colle, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.906406, 45.563698]}","SANTA GIUSTINA IN COLLE, Veneto, Italia",POINT
Comune,SAONARA,"Saonara, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.9840665, 45.370221]}","SAONARA, Veneto, Italia",POINT
Comune,SCHIAVON,"Schiavon, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.6442826, 45.6977089]}","SCHIAVON, Veneto, Italia",POINT
Comune,SELVAZZANO DENTRO,"Selvazzano Dentro, Padova, Veneto, 35030, Italia","{'type': 'Point', 'coordinates': [11.7858919, 45.3897901]}","SELVAZZANO DENTRO, Veneto, Italia",POINT
Comune,SOLAGNA,"Solagna, Vicenza, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7181699, 45.8167214]}","SOLAGNA, Veneto, Italia",POINT
Comune,TEOLO,"Teolo, Padova, Veneto, 35033, Italia","{'type': 'Point', 'coordinates': [11.6886055, 45.365421]}","TEOLO, Veneto, Italia",POINT
Comune,TEZZE SUL BRENTA,"Tezze sul Brenta, Vicenza, Veneto, 36056, Italia","{'type': 'Point', 'coordinates': [11.7041837, 45.6861778]}","TEZZE SUL BRENTA, Veneto, Italia",POINT
Comune,TOMBOLO,"Tombolo, Padova, Veneto, 35019, Italia","{'type': 'Point', 'coordinates': [11.8304219, 45.6470275]}","TOMBOLO, Veneto, Italia",POINT
Comune,TORREGLIA,"Torreglia, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.738406, 45.336091]}","TORREGLIA, Veneto, Italia",POINT
Comune,TREBASELEGHE,"Trebaseleghe, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [12.0509986, 45.5918117]}","TREBASELEGHE, Veneto, Italia",POINT
Comune,VEGGIANO,"Veggiano, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7108215, 45.4483223]}","VEGGIANO, Veneto, Italia",POINT
Comune,VIGODARZERE,"Vigodarzere, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.8828635, 45.4581932]}","VIGODARZERE, Veneto, Italia",POINT
Comune,VIGONZA,"Vigonza, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.98338, 45.4433152]}","VIGONZA, Veneto, Italia",POINT
Comune,VILLA DEL CONTE,"Villa del Conte, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.859005, 45.586598]}","VILLA DEL CONTE, Veneto, Italia",POINT
Comune,VILLAFRANCA PADOVANA,"Villafranca Padovana, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.7975235, 45.4948512]}","VILLAFRANCA PADOVANA, Veneto, Italia",POINT
Comune,VILLANOVA DI CAMPOSAMPIERO,"Villanova di Camposampiero, Padova, Veneto, Italia","{'type': 'Point', 'coordinates': [11.9730203, 45.4904556]}","VILLANOVA DI CAMPOSAMPIERO, Veneto, Italia",POINT
