alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Casalbeltrame,"Casalbeltrame, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.466532, 45.438064]}","Casalbeltrame, Piemonte, Italia",POINT
Comune,Casale Corte Cerro,"Casale Corte Cerro, Verbano-Cusio-Ossola, Piemonte, 28881, Italia","{'type': 'Point', 'coordinates': [8.4136779, 45.9158429]}","Casale Corte Cerro, Piemonte, Italia",POINT
Comune,Casaleggio Novara,"Casaleggio Novara, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.491931, 45.488765]}","Casaleggio Novara, Piemonte, Italia",POINT
Comune,Casalvolone,"Casalvolone, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.4634209, 45.4001979]}","Casalvolone, Piemonte, Italia",POINT
Comune,Castellazzo Novarese,"Castellazzo Novarese, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.486931, 45.513366]}","Castellazzo Novarese, Piemonte, Italia",POINT
Comune,Castelletto Sopra Ticino,"Castelletto sopra Ticino, Novara, Piemonte, 28053, Italia","{'type': 'Point', 'coordinates': [8.6429769, 45.7121687]}","Castelletto Sopra Ticino, Piemonte, Italia",POINT
Comune,Cavaglietto,"Cavaglietto, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.50213, 45.602168]}","Cavaglietto, Piemonte, Italia",POINT
Comune,Cavaglio d'Agogna,"Cavaglio d'Agogna, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.486129, 45.613168]}","Cavaglio d'Agogna, Piemonte, Italia",POINT
Comune,Cavallirio,"Cavallirio, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.394526, 45.663368]}","Cavallirio, Piemonte, Italia",POINT
Comune,Ceppo Morelli,"Ceppo Morelli, Verbano-Cusio-Ossola, Piemonte, 28875, Italia","{'type': 'Point', 'coordinates': [8.067713, 45.971773]}","Ceppo Morelli, Piemonte, Italia",POINT
