alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Castel Bolognese,"Castel Bolognese, Ravenna","{'type': 'Point', 'coordinates': [11.799830000000043, 44.31950000000006]}","Castel Bolognese, Emilia Romagna",POINT
Comune,Cervia,"Cervia, Ravenna","{'type': 'Point', 'coordinates': [12.345870000000048, 44.26010000000008]}","Cervia, Emilia Romagna",POINT
Comune,Conselice,"Conselice, Ravenna","{'type': 'Point', 'coordinates': [11.831140000000062, 44.51359000000008]}","Conselice, Emilia Romagna",POINT
Comune,Cotignola,"Cotignola, Ravenna","{'type': 'Point', 'coordinates': [11.935880000000054, 44.381950000000074]}","Cotignola, Emilia Romagna",POINT
Comune,Casteldelci,"Casteldelci, Rimini","{'type': 'Point', 'coordinates': [12.15369000000004, 43.79221000000007]}","Casteldelci, Emilia Romagna",POINT
Comune,Cattolica,"Cattolica, Rimini","{'type': 'Point', 'coordinates': [12.735500000000059, 43.96330000000006]}","Cattolica, Emilia Romagna",POINT
Comune,Coriano,"Coriano, Rimini","{'type': 'Point', 'coordinates': [12.602080000000058, 43.965850000000046]}","Coriano, Emilia Romagna",POINT
Comune,Castrocaro terme e Terra del sole,"Castrocaro Terme e Terra del Sole, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.957520000000045, 44.183340000000044]}","Castrocaro terme e Terra del sole, Emilia Romagna",POINT
Comune,Cesena,"Cesena, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.23894000000007, 44.13868000000008]}","Cesena, Emilia Romagna",POINT
Comune,Cesenatico,"Cesenatico, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.40799000000004, 44.197850000000074]}","Cesenatico, Emilia Romagna",POINT
Comune,Civitella di Romagna,"Civitella di Romagna, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.939790000000073, 44.00654000000003]}","Civitella di Romagna, Emilia Romagna",POINT
Comune,Dozza,"Dozza, Bologna","{'type': 'Point', 'coordinates': [11.640880000000038, 44.36318000000006]}","Dozza, Emilia Romagna",POINT
Comune,Dovadola,"Dovadola, Forlì-Cesena","{'type': 'Point', 'coordinates': [11.888500000000022, 44.12259000000006]}","Dovadola, Emilia Romagna",POINT
Comune,Fontanelice,"Fontanelice, Bologna","{'type': 'Point', 'coordinates': [11.561810000000037, 44.25980000000004]}","Fontanelice, Emilia Romagna",POINT
Comune,Ferrara,Ferrara,"{'type': 'Point', 'coordinates': [11.619440000000054, 44.83839000000006]}","Ferrara, Emilia Romagna",POINT
Comune,Fiorano Modenese,"Fiorano Modenese, Modena","{'type': 'Point', 'coordinates': [10.816360000000032, 44.53777000000008]}","Fiorano Modenese, Emilia Romagna",POINT
Comune,Formigine,"Formigine, Modena","{'type': 'Point', 'coordinates': [10.84785000000005, 44.57258000000007]}","Formigine, Emilia Romagna",POINT
Comune,Frassinoro,"Frassinoro, Modena","{'type': 'Point', 'coordinates': [10.572660000000042, 44.296640000000025]}","Frassinoro, Emilia Romagna",POINT
Comune,Faenza,"Faenza, Ravenna","{'type': 'Point', 'coordinates': [11.888140000000021, 44.28388000000007]}","Faenza, Emilia Romagna",POINT
Comune,Fusignano,"Fusignano, Ravenna","{'type': 'Point', 'coordinates': [11.964320000000043, 44.46674000000007]}","Fusignano, Emilia Romagna",POINT
Comune,Firenzuola,"Via Firenzuola, 47121, Forlì, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.005948250000007, 44.233523999999996]}","Firenzuola, Emilia Romagna",POINT
Comune,Forlì,"Forlì, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.04209000000003, 44.22822000000008]}","Forlì, Emilia Romagna",POINT
Comune,Forlimpopoli,"Forlimpopoli, Forlì-Cesena","{'type': 'Point', 'coordinates': [12.125630000000058, 44.186540000000036]}","Forlimpopoli, Emilia Romagna",POINT
Comune,Gaggio Montano,"Gaggio Montano, Bologna","{'type': 'Point', 'coordinates': [10.932150000000036, 44.19678000000005]}","Gaggio Montano, Emilia Romagna",POINT
Comune,Galliera,"Galliera, Bologna","{'type': 'Point', 'coordinates': [11.39178000000004, 44.74957000000006]}","Galliera, Emilia Romagna",POINT
Comune,Granarolo dell'Emilia,"Granarolo dell'Emilia, Bologna","{'type': 'Point', 'coordinates': [11.447990000000061, 44.553390000000036]}","Granarolo dell'Emilia, Emilia Romagna",POINT
Comune,Grizzana Morandi,"Grizzana Morandi, Bologna","{'type': 'Point', 'coordinates': [11.152490000000057, 44.257510000000025]}","Grizzana Morandi, Emilia Romagna",POINT
Comune,Guiglia,"Guiglia, Modena","{'type': 'Point', 'coordinates': [10.962380000000053, 44.424930000000074]}","Guiglia, Emilia Romagna",POINT
Comune,Gemmano,"Gemmano, Rimini","{'type': 'Point', 'coordinates': [12.578980000000058, 43.903710000000046]}","Gemmano, Emilia Romagna",POINT
