alias_address,alias_city,geocode,geometry,georeferencingString,type
Capoluogo,Trieste,"Trieste, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34121, Italia","{""coordinates"": [[[13.77436, 45.612883, 0], [13.787655, 45.612801, 0], [13.803967, 45.611419, 0], [13.808708, 45.606986, 0], [13.81657, 45.60779, 0], [13.820394, 45.609708, 0], [13.830257, 45.615825, 0], [13.831227, 45.616461, 0], [13.831614, 45.616715, 0], [13.83219, 45.617179, 0], [13.837462, 45.625332, 0], [13.841061, 45.630476, 0], [13.843485, 45.631998, 0], [13.843759, 45.631815, 0], [13.844792, 45.631213, 0], [13.847156, 45.630222, 0], [13.849203, 45.629374, 0], [13.850776, 45.628731, 0], [13.852467, 45.628434, 0], [13.861391, 45.627779, 0], [13.862214, 45.627796, 0], [13.871391, 45.62814, 0], [13.874082, 45.629352, 0], [13.876168, 45.630321, 0], [13.877398, 45.630943, 0], [13.88026, 45.632553, 0], [13.884729, 45.635085, 0], [13.894807, 45.640918, 0], [13.895373, 45.641244, 0], [13.896685, 45.642192, 0], [13.897504, 45.642805, 0], [13.898375, 45.643502, 0], [13.897029, 45.643582, 0], [13.896816, 45.643595, 0], [13.891265, 45.64589, 0], [13.889127, 45.646941, 0], [13.879494, 45.65185, 0], [13.870643, 45.657355, 0], [13.861721, 45.663132, 0], [13.859223, 45.664782, 0], [13.85814, 45.665679, 0], [13.857614, 45.66626, 0], [13.856218, 45.667863, 0], [13.856042, 45.668082, 0], [13.8559, 45.668286, 0], [13.852658, 45.671989, 0], [13.846574, 45.678805, 0], [13.845576, 45.679838, 0], [13.844869, 45.68057, 0], [13.843696, 45.681367, 0], [13.842291, 45.68221, 0], [13.839237, 45.683978, 0], [13.835506, 45.686144, 0], [13.832659, 45.689567, 0], [13.829208, 45.692798, 0], [13.822743, 45.69673, 0], [13.805821, 45.703611, 0], [13.787879, 45.705589, 0], [13.778819, 45.705966, 0], [13.774059, 45.702745, 0], [13.769599, 45.699799, 0], [13.761814, 45.701542, 0], [13.740597, 45.707089, 0], [13.707794, 45.726497, 0], [13.702917, 45.729372, 0], [13.700599, 45.730826, 0], [13.700445, 45.73095, 0], [13.699658, 45.731617, 0], [13.698794, 45.732373, 0], [13.69876, 45.732437, 0], [13.698725, 45.732517, 0], [13.696859, 45.734118, 0], [13.694485, 45.735561, 0], [13.679156, 45.744562, 0], [13.675711, 45.745906, 0], [13.673826, 45.746208, 0], [13.673278, 45.745762, 0], [13.670424, 45.743341, 0], [13.668403, 45.741627, 0], [13.668386, 45.741611, 0], [13.672186, 45.739686, 0], [13.675676, 45.73777, 0], [13.676808, 45.737129, 0], [13.677019, 45.736995, 0], [13.678616, 45.735799, 0], [13.687395, 45.729052, 0], [13.690521, 45.726637, 0], [13.692252, 45.725202, 0], [13.692639, 45.724718, 0], [13.692775, 45.724254, 0], [13.692991, 45.723804, 0], [13.693674, 45.722884, 0], [13.693759, 45.722818, 0], [13.698017, 45.719618, 0], [13.701907, 45.717032, 0], [13.702315, 45.716866, 0], [13.702339, 45.716856, 0], [13.702409, 45.716826, 0], [13.702888, 45.716559, 0], [13.702928, 45.716535, 0], [13.703813, 45.715963, 0], [13.70842, 45.712901, 0], [13.711784, 45.710552, 0], [13.712094, 45.710296, 0], [13.71224, 45.710169, 0], [13.712778, 45.709535, 0], [13.713226, 45.708809, 0], [13.713698, 45.707917, 0], [13.713472, 45.70685, 0], [13.713313, 45.706375, 0], [13.712246, 45.705551, 0], [13.731879, 45.696749, 0], [13.732405, 45.696637, 0], [13.732939, 45.696471, 0], [13.733232, 45.696346, 0], [13.734414, 45.695622, 0], [13.734976, 45.695247, 0], [13.745953, 45.687041, 0], [13.753339, 45.680463, 0], [13.753838, 45.679727, 0], [13.756637, 45.672013, 0], [13.758837, 45.666286, 0], [13.760197, 45.663632, 0], [13.762515, 45.659642, 0], [13.764605, 45.659292, 0], [13.766428, 45.657944, 0], [13.766805, 45.657312, 0], [13.769121, 45.653029, 0], [13.768825, 45.652497, 0], [13.768551, 45.652139, 0], [13.768349, 45.651963, 0], [13.76303, 45.648355, 0], [13.759147, 45.646456, 0], [13.755991, 45.648807, 0], [13.753538, 45.64777, 0], [13.748407, 45.644568, 0], [13.748337, 45.644108, 0], [13.748174, 45.641175, 0], [13.749148, 45.63708, 0], [13.749498, 45.635602, 0], [13.756121, 45.629192, 0], [13.75758, 45.62814, 0], [13.758401, 45.628358, 0], [13.765991, 45.630512, 0], [13.767681, 45.635631, 0], [13.775715, 45.6356, 0], [13.77578, 45.635539, 0], [13.776998, 45.633413, 0], [13.777051, 45.633312, 0], [13.778221, 45.631107, 0], [13.773977, 45.629732, 0], [13.771804, 45.625548, 0], [13.771763, 45.625428, 0], [13.77178, 45.625094, 0], [13.775304, 45.620338, 0], [13.77785, 45.617719, 0], [13.77436, 45.612883, 0]]], ""type"": ""Polygon""}",TRIESTE,POLYGON
Trieste,Muggia,"Muggia, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34015, Italia","{""coordinates"": [[[13.808916, 45.60675, 0], [13.804471, 45.609454, 0], [13.801995, 45.609035, 0], [13.801334, 45.608914, 0], [13.800335, 45.608722, 0], [13.799419, 45.608428, 0], [13.797743, 45.607382, 0], [13.786931, 45.600163, 0], [13.786232, 45.599553, 0], [13.777575, 45.601971, 0], [13.777301, 45.602664, 0], [13.776622, 45.603395, 0], [13.775345, 45.604092, 0], [13.774945, 45.604269, 0], [13.765429, 45.606289, 0], [13.748417, 45.608932, 0], [13.740766, 45.609083, 0], [13.731754, 45.608882, 0], [13.719615, 45.605728, 0], [13.719477, 45.605685, 0], [13.719301, 45.605532, 0], [13.719156, 45.605133, 0], [13.719187, 45.60438, 0], [13.719908, 45.599705, 0], [13.720728, 45.59806, 0], [13.722946, 45.594719, 0], [13.724073, 45.594703, 0], [13.725277, 45.594807, 0], [13.732941, 45.595524, 0], [13.737633, 45.596661, 0], [13.745227, 45.597673, 0], [13.749569, 45.596704, 0], [13.759734, 45.592747, 0], [13.771432, 45.587807, 0], [13.775573, 45.586022, 0], [13.781059, 45.584127, 0], [13.782183, 45.583841, 0], [13.786999, 45.582905, 0], [13.789851, 45.582601, 0], [13.810537, 45.580937, 0], [13.814337, 45.581173, 0], [13.821675, 45.581725, 0], [13.821199, 45.581847, 0], [13.820989, 45.581969, 0], [13.819387, 45.583089, 0], [13.813742, 45.590906, 0], [13.812472, 45.603369, 0], [13.808916, 45.60675, 0]]], ""type"": ""Polygon""}",MUGGIA,POLYGON
Trieste,Duino-Aurisina,"Duino Aurisina / Devin Nabrežina, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34011, Italia","{""coordinates"": [[[13.668386, 45.741611, 0], [13.668403, 45.741627, 0], [13.670424, 45.743341, 0], [13.673278, 45.745762, 0], [13.673826, 45.746208, 0], [13.675711, 45.745906, 0], [13.679156, 45.744562, 0], [13.694485, 45.735561, 0], [13.696859, 45.734118, 0], [13.698725, 45.732517, 0], [13.704544, 45.734869, 0], [13.709398, 45.744843, 0], [13.710591, 45.752359, 0], [13.70955, 45.7529, 0], [13.708319, 45.753593, 0], [13.707118, 45.754516, 0], [13.707646, 45.75922, 0], [13.707826, 45.759488, 0], [13.712333, 45.764129, 0], [13.712696, 45.76437, 0], [13.721255, 45.769226, 0], [13.712658, 45.772955, 0], [13.709069, 45.774652, 0], [13.7046, 45.777064, 0], [13.702655, 45.778323, 0], [13.701073, 45.779401, 0], [13.698547, 45.781252, 0], [13.697818, 45.781874, 0], [13.696579, 45.782931, 0], [13.693972, 45.784955, 0], [13.6921, 45.786319, 0], [13.689251, 45.788223, 0], [13.687735, 45.789231, 0], [13.66941, 45.799651, 0], [13.664203, 45.800012, 0], [13.660555, 45.800265, 0], [13.658134, 45.800346, 0], [13.656504, 45.800138, 0], [13.654725, 45.799756, 0], [13.652557, 45.79948, 0], [13.640156, 45.798307, 0], [13.627282, 45.797484, 0], [13.623299, 45.798258, 0], [13.60332, 45.80426, 0], [13.596299, 45.80795, 0], [13.583454, 45.801064, 0], [13.583618, 45.800819, 0], [13.584378, 45.799681, 0], [13.584801, 45.797643, 0], [13.584323, 45.797212, 0], [13.583852, 45.796813, 0], [13.583806, 45.796774, 0], [13.582936, 45.796557, 0], [13.581897, 45.796464, 0], [13.581774, 45.796466, 0], [13.581522, 45.79647, 0], [13.57877, 45.791949, 0], [13.580023, 45.784657, 0], [13.580444, 45.783247, 0], [13.580641, 45.782584, 0], [13.580901, 45.781773, 0], [13.581298, 45.780533, 0], [13.590708, 45.775519, 0], [13.599627, 45.772507, 0], [13.602888, 45.771629, 0], [13.625821, 45.769487, 0], [13.63202, 45.768226, 0], [13.633932, 45.766011, 0], [13.638325, 45.761043, 0], [13.639406, 45.759851, 0], [13.641785, 45.757693, 0], [13.663817, 45.744003, 0], [13.66456, 45.743581, 0], [13.667281, 45.742155, 0], [13.66828, 45.74166, 0], [13.668386, 45.741611, 0]]], ""type"": ""Polygon""}",DUINO-AURISINA,POLYGON
Trieste,San Dorligo della Valle,"San Dorligo della Valle / Dolina, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34018, Italia","{""coordinates"": [[[13.898375, 45.643502, 0], [13.897504, 45.642805, 0], [13.896685, 45.642192, 0], [13.895373, 45.641244, 0], [13.894807, 45.640918, 0], [13.884729, 45.635085, 0], [13.88026, 45.632553, 0], [13.877398, 45.630943, 0], [13.876168, 45.630321, 0], [13.874082, 45.629352, 0], [13.871391, 45.62814, 0], [13.862214, 45.627796, 0], [13.861391, 45.627779, 0], [13.852467, 45.628434, 0], [13.850776, 45.628731, 0], [13.849203, 45.629374, 0], [13.847156, 45.630222, 0], [13.844792, 45.631213, 0], [13.843759, 45.631815, 0], [13.843485, 45.631998, 0], [13.841061, 45.630476, 0], [13.837462, 45.625332, 0], [13.83219, 45.617179, 0], [13.831614, 45.616715, 0], [13.831227, 45.616461, 0], [13.830257, 45.615825, 0], [13.820394, 45.609708, 0], [13.81657, 45.60779, 0], [13.808708, 45.606986, 0], [13.808916, 45.60675, 0], [13.812472, 45.603369, 0], [13.813742, 45.590906, 0], [13.819387, 45.583089, 0], [13.820989, 45.581969, 0], [13.821199, 45.581847, 0], [13.821675, 45.581725, 0], [13.837614, 45.582478, 0], [13.842254, 45.583136, 0], [13.851128, 45.584865, 0], [13.851331, 45.584929, 0], [13.851116, 45.585987, 0], [13.850733, 45.587227, 0], [13.85035, 45.588409, 0], [13.850493, 45.588925, 0], [13.852824, 45.591558, 0], [13.853516, 45.592212, 0], [13.854695, 45.592864, 0], [13.86798, 45.602888, 0], [13.877296, 45.610965, 0], [13.89944, 45.621685, 0], [13.901375, 45.622448, 0], [13.902785, 45.623112, 0], [13.906993, 45.625114, 0], [13.918076, 45.631154, 0], [13.918863, 45.633581, 0], [13.915864, 45.635408, 0], [13.904434, 45.641922, 0], [13.903137, 45.642577, 0], [13.901383, 45.643017, 0], [13.899824, 45.643345, 0], [13.898375, 45.643502, 0]]], ""type"": ""Polygon""}",SAN DORLIGO DELLA VALLE,POLYGON
Trieste,Sgonico,"Sgonico / Zgonik, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34010, Italia","{""coordinates"": [[[13.789266, 45.746079, 0], [13.788332, 45.746501, 0], [13.786763, 45.747093, 0], [13.783615, 45.748243, 0], [13.77419, 45.748912, 0], [13.767393, 45.75039, 0], [13.766259, 45.750811, 0], [13.765967, 45.750922, 0], [13.765485, 45.751262, 0], [13.759393, 45.755738, 0], [13.755439, 45.755471, 0], [13.746161, 45.755227, 0], [13.745579, 45.755391, 0], [13.734683, 45.760174, 0], [13.733781, 45.76097, 0], [13.733725, 45.761019, 0], [13.733461, 45.761305, 0], [13.73518, 45.761521, 0], [13.736014, 45.761595, 0], [13.737078, 45.76174, 0], [13.734671, 45.763559, 0], [13.729971, 45.766648, 0], [13.727846, 45.767326, 0], [13.722435, 45.768905, 0], [13.721255, 45.769226, 0], [13.712696, 45.76437, 0], [13.712333, 45.764129, 0], [13.707826, 45.759488, 0], [13.707646, 45.75922, 0], [13.707118, 45.754516, 0], [13.708319, 45.753593, 0], [13.70955, 45.7529, 0], [13.710591, 45.752359, 0], [13.709398, 45.744843, 0], [13.704544, 45.734869, 0], [13.698725, 45.732517, 0], [13.69876, 45.732437, 0], [13.698794, 45.732373, 0], [13.699658, 45.731617, 0], [13.700445, 45.73095, 0], [13.700599, 45.730826, 0], [13.702917, 45.729372, 0], [13.707794, 45.726497, 0], [13.740597, 45.707089, 0], [13.761814, 45.701542, 0], [13.769599, 45.699799, 0], [13.774059, 45.702745, 0], [13.778819, 45.705966, 0], [13.787879, 45.705589, 0], [13.78799, 45.705948, 0], [13.788623, 45.708286, 0], [13.784703, 45.710589, 0], [13.780526, 45.713042, 0], [13.77483, 45.716739, 0], [13.773439, 45.718702, 0], [13.773784, 45.719617, 0], [13.774706, 45.720815, 0], [13.775224, 45.721438, 0], [13.776943, 45.72291, 0], [13.777799, 45.723625, 0], [13.780307, 45.725776, 0], [13.780462, 45.726142, 0], [13.780818, 45.727055, 0], [13.780844, 45.727125, 0], [13.780852, 45.727146, 0], [13.780876, 45.727213, 0], [13.781178, 45.729221, 0], [13.781204, 45.729833, 0], [13.78528, 45.739408, 0], [13.789266, 45.746079, 0]]], ""type"": ""Polygon""}",SGONICO,POLYGON
Trieste,Monrupino,"Monrupino / Repentabor, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, 34016, Italia","{""coordinates"": [[[13.832659, 45.689567, 0], [13.831578, 45.691603, 0], [13.831056, 45.692705, 0], [13.831163, 45.69311, 0], [13.831722, 45.694666, 0], [13.832004, 45.695316, 0], [13.832441, 45.695824, 0], [13.833914, 45.696716, 0], [13.835423, 45.69762, 0], [13.835751, 45.697912, 0], [13.835832, 45.698363, 0], [13.835531, 45.699807, 0], [13.83407, 45.706507, 0], [13.833719, 45.707251, 0], [13.827597, 45.713758, 0], [13.82709, 45.714275, 0], [13.825926, 45.715012, 0], [13.825121, 45.715461, 0], [13.821869, 45.717237, 0], [13.820533, 45.717955, 0], [13.818754, 45.718835, 0], [13.81128, 45.722842, 0], [13.809337, 45.724778, 0], [13.806616, 45.72762, 0], [13.803958, 45.731167, 0], [13.802012, 45.735007, 0], [13.80103, 45.737019, 0], [13.800405, 45.738625, 0], [13.799841, 45.739743, 0], [13.798263, 45.741394, 0], [13.796306, 45.742714, 0], [13.793031, 45.7444, 0], [13.790668, 45.745453, 0], [13.789725, 45.745874, 0], [13.789266, 45.746079, 0], [13.78528, 45.739408, 0], [13.781204, 45.729833, 0], [13.781178, 45.729221, 0], [13.780876, 45.727213, 0], [13.780852, 45.727146, 0], [13.780844, 45.727125, 0], [13.780818, 45.727055, 0], [13.780462, 45.726142, 0], [13.780307, 45.725776, 0], [13.777799, 45.723625, 0], [13.776943, 45.72291, 0], [13.775224, 45.721438, 0], [13.774706, 45.720815, 0], [13.773784, 45.719617, 0], [13.773439, 45.718702, 0], [13.77483, 45.716739, 0], [13.780526, 45.713042, 0], [13.784703, 45.710589, 0], [13.788623, 45.708286, 0], [13.78799, 45.705948, 0], [13.787879, 45.705589, 0], [13.805821, 45.703611, 0], [13.822743, 45.69673, 0], [13.829208, 45.692798, 0], [13.832659, 45.689567, 0]]], ""type"": ""Polygon""}",MONRUPINO,POLYGON
