alias_address,alias_city,geocode,geometry,georeferencingString,type
Territorio,Fornovo di Taro Stazione FS Fornovo,"Via Antonio Gramsci 23, 43045, Fornovo di Taro, PR","{'type': 'Point', 'coordinates': [10.102207002769958, 44.69362316264641]}","Via Antonio Gramsci, 23, 43045 Fornovo di Taro PR, Italy",POINT
Territorio,Fornovo di Taro Asilo Riccò,"SS62 34, 43045, Fornovo di Taro, PR","{'type': 'Point', 'coordinates': [10.101813832073473, 44.691197258958915]}","SS62, 34, 43045 Riccò PR, Italy",POINT
Territorio,Borgo Val di Taro Asilo San Rocco,43043,"{'type': 'Point', 'coordinates': [9.829451696000035, 44.472320000000025]}","SP523, 43043 Borgo Val di Taro PR, Italy",POINT
Territorio,Borgo Val di Taro Giardini  IV Novembre,"Via della Repubblica 6, 43043, Borgo Val di Taro, PR","{'type': 'Point', 'coordinates': [9.767755581741557, 44.49066194171618]}","Via della Repubblica, 6, 43043 Borgo Val di Taro PR, Italy",POINT
Territorio,Borgo Val di Taro P.zza Cavour,"Via Fabio Filzi 4, 43043, Borgo Val di Taro, PR","{'type': 'Point', 'coordinates': [9.766911728576263, 44.48826368748915]}","Via Fabio Filzi, 4, 43043 Borgo Val di Taro PR, Italy",POINT
Territorio,Piantonia cimitero (Monte Bosso) Fornovo,"Piantonia, Fornovo di Taro, Parma","{'type': 'Point', 'coordinates': [10.093140000000062, 44.66456000000005]}","Piantonia, Fornovo di Taro, Province of Parma, Italy",POINT
Territorio,Tornolo Santa Maria Taro / Fontana chiesa,"Via Preilo 7, 43059, Tornolo, PR","{'type': 'Point', 'coordinates': [9.628861661405663, 44.48556338467314]}","Via Preilo, 7, 43059 Tornolo PR, Italy",POINT
Territorio,Compiano Isola,"Frazione Isola 77, 43053, Compiano, PR","{'type': 'Point', 'coordinates': [9.657040080904835, 44.49239778934157]}","Frazione Isola, 77, 43053 Isola PR, Italy",POINT
Territorio,Albareto Scuole (Servizi igienici),"Via Anna Frank, 43043, Borgo Val di Taro, Parma","{'type': 'Point', 'coordinates': [9.764102249999992, 44.49076650000001]}","Scuola Primaria E Secondaria Di Primo Grado, Via Anna Frank, Borgo Val di Taro, Province of Parma, Italy",POINT
Territorio,Albareto Municipio,"Albareto, Parma","{'type': 'Point', 'coordinates': [9.702630000000056, 44.448780000000056]}","Albareto Municipio, Albareto, Province of Parma, Italy",POINT
Territorio,Valmozzola Stazione,"Valmozzola Stazione, Valmozzola, Parma","{'type': 'Point', 'coordinates': [9.94193000000007, 44.58092000000005]}","Valmozzola Stazione, Valmozzola, Province of Parma, Italy",POINT
Territorio,Terenzo Palmia / Fontana paese (Monte bosso),"Strada della Posta 27, 43040, Terenzo, PR","{'type': 'Point', 'coordinates': [10.090672231173329, 44.61093033472788]}","Str. della Posta, 27, 43040 Terenzo PR, Italy",POINT
Territorio,Terenzo Prinzera belvedere (punto unico con Fornovo),"Strada Provinciale Terenzo Bardone 8, 43040, Terenzo, PR","{'type': 'Point', 'coordinates': [10.101428549541255, 44.62459717568814]}","Str. Terenzo - Bardone, 8, 43040 Terenzo PR, Italy",POINT
