alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Isasca,"Isasca, Cuneo","{'type': 'Point', 'coordinates': [7.381560000000036, 44.58656000000008]}","Isasca, Piemonte",POINT
Comune,Lagnasco,"Lagnasco, Cuneo","{'type': 'Point', 'coordinates': [7.5566800000000285, 44.627560000000074]}","Lagnasco, Piemonte",POINT
Comune,Lesegno,"Lesegno, Cuneo","{'type': 'Point', 'coordinates': [7.969490000000064, 44.40179000000006]}","Lesegno, Piemonte",POINT
Comune,Limone Piemonte,"Limone Piemonte, Cuneo","{'type': 'Point', 'coordinates': [7.574710000000039, 44.20468000000005]}","Limone Piemonte, Piemonte",POINT
Comune,Macra,"Macra, Cuneo","{'type': 'Point', 'coordinates': [7.17933000000005, 44.50080000000003]}","Macra, Piemonte",POINT
Comune,Magliano Alpi,"Magliano Alpi, Cuneo","{'type': 'Point', 'coordinates': [7.8029900000000225, 44.45904000000007]}","Magliano Alpi, Piemonte",POINT
Comune,Manta,"Manta, Cuneo","{'type': 'Point', 'coordinates': [7.488220000000069, 44.615620000000035]}","Manta, Piemonte",POINT
Comune,Margarita,"Margarita, Cuneo","{'type': 'Point', 'coordinates': [7.687010000000043, 44.406040000000075]}","Margarita, Piemonte",POINT
Comune,Marmora,"Marmora, Cuneo","{'type': 'Point', 'coordinates': [7.093780000000038, 44.458740000000034]}","Marmora, Piemonte",POINT
Comune,Martiniana Po,"Martiniana Po, Cuneo","{'type': 'Point', 'coordinates': [7.367800000000045, 44.62781000000007]}","Martiniana Po, Piemonte",POINT
Comune,Melle,"Melle, Cuneo","{'type': 'Point', 'coordinates': [7.319550000000049, 44.56301000000008]}","Melle, Piemonte",POINT
Comune,Moiola,"Moiola, Cuneo","{'type': 'Point', 'coordinates': [7.389440000000036, 44.319390000000055]}","Moiola, Piemonte",POINT
Comune,Mombasiglio,"Mombasiglio, Cuneo","{'type': 'Point', 'coordinates': [7.9644700000000626, 44.36842000000007]}","Mombasiglio, Piemonte",POINT
Comune,Monastero Vasco,"Monastero di Vasco, Cuneo","{'type': 'Point', 'coordinates': [7.828220000000044, 44.35603000000003]}","Monastero Vasco, Piemonte",POINT
Comune,Montaldo di Mondovì,"Montaldo di Mondovì, Cuneo","{'type': 'Point', 'coordinates': [7.864640000000065, 44.31955000000005]}","Montaldo di Mondovì, Piemonte",POINT
Comune,Montanera,"Montanera, Cuneo","{'type': 'Point', 'coordinates': [7.66533000000004, 44.460860000000025]}","Montanera, Piemonte",POINT
Comune,Montemale di Cuneo,"Montemale di Cuneo, Cuneo","{'type': 'Point', 'coordinates': [7.374940000000038, 44.43700000000007]}","Montemale di Cuneo, Piemonte",POINT
Comune,Monterosso Grana,"Monterosso Grana, Cuneo","{'type': 'Point', 'coordinates': [7.324610000000064, 44.40888000000007]}","Monterosso Grana, Piemonte",POINT
Comune,Morozzo,"Morozzo, Cuneo","{'type': 'Point', 'coordinates': [7.712530000000072, 44.42359000000005]}","Morozzo, Piemonte",POINT
Comune,Nucetto,"Nucetto, Cuneo","{'type': 'Point', 'coordinates': [8.060890000000029, 44.34190000000007]}","Nucetto, Piemonte",POINT
Comune,Oncino,"Oncino, Cuneo","{'type': 'Point', 'coordinates': [7.1903800000000615, 44.67608000000007]}","Oncino, Piemonte",POINT
Comune,Ormea,"Ormea, Cuneo","{'type': 'Point', 'coordinates': [7.914390000000026, 44.14874000000003]}","Ormea, Piemonte",POINT
Comune,Ostana,"Ostana, Cuneo","{'type': 'Point', 'coordinates': [7.189430000000073, 44.69249000000008]}","Ostana, Piemonte",POINT
Comune,Paesana,"Paesana, Cuneo","{'type': 'Point', 'coordinates': [7.274590000000046, 44.68456000000003]}","Paesana, Piemonte",POINT
Comune,Pagno,"Pagno, Cuneo","{'type': 'Point', 'coordinates': [7.427180000000021, 44.612340000000074]}","Pagno, Piemonte",POINT
Comune,Pamparato,"Pamparato, Cuneo","{'type': 'Point', 'coordinates': [7.913870000000031, 44.27680000000004]}","Pamparato, Piemonte",POINT
Comune,Perlo,"Perlo, Cuneo","{'type': 'Point', 'coordinates': [8.083360000000027, 44.33250000000004]}","Perlo, Piemonte",POINT
Comune,Peveragno,"Peveragno, Cuneo","{'type': 'Point', 'coordinates': [7.611510000000067, 44.33033000000006]}","Peveragno, Piemonte",POINT
Comune,Pianfei,"Pianfei, Cuneo","{'type': 'Point', 'coordinates': [7.708840000000066, 44.370340000000056]}","Pianfei, Piemonte",POINT
Comune,Piasco,"Piasco, Cuneo","{'type': 'Point', 'coordinates': [7.4605300000000625, 44.56857000000008]}","Piasco, Piemonte",POINT
Comune,Pietraporzio,"Pietraporzio, Cuneo","{'type': 'Point', 'coordinates': [7.032040000000052, 44.34424000000007]}","Pietraporzio, Piemonte",POINT
Comune,Polonghera,"Polonghera, Cuneo","{'type': 'Point', 'coordinates': [7.594670000000065, 44.80464000000006]}","Polonghera, Piemonte",POINT
Comune,Pontechianale,"Pontechianale, Cuneo","{'type': 'Point', 'coordinates': [7.029340000000047, 44.623590000000036]}","Pontechianale, Piemonte",POINT
Comune,Pradleves,"Pradleves, Cuneo","{'type': 'Point', 'coordinates': [7.275560000000041, 44.41874000000007]}","Pradleves, Piemonte",POINT
Comune,Prazzo,"Prazzo, Cuneo","{'type': 'Point', 'coordinates': [7.054770000000076, 44.48286000000007]}","Prazzo, Piemonte",POINT
Comune,Priero,"Priero, Cuneo","{'type': 'Point', 'coordinates': [8.09451000000007, 44.37567000000007]}","Priero, Piemonte",POINT
Comune,Priola,"Priola, Cuneo","{'type': 'Point', 'coordinates': [8.021610000000067, 44.24645000000004]}","Priola, Piemonte",POINT
Comune,Revello,"Revello, Cuneo","{'type': 'Point', 'coordinates': [7.391530000000046, 44.655620000000056]}","Revello, Piemonte",POINT
