alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
Comune,Garessio,<0.10,1,35.3,2,<0.04,<5,22,II° semestre 2019,1,<0.20,<2.0,2,<1.0,<0.10,,<1.0,15,<3,<5.0
Comune,Isasca,<0.10,<1,251.2,42.5,0.09,<5,225,II° semestre 2019,12,<0.20,3.9,<1,4,<0.10,7.7,2.2,150,3,8
Comune,Lagnasco,<0.10,<1,217.4,57.5,0.09,<5,315,II° semestre 2019,18,<0.20,8.7,<1,12.6,<0.10,7.8,<1.0,200,3,23
Comune,Lesegno,<0.10,<1,364.3,44.8,<0.04,<5,366,II° semestre 2019,14,<0.20,6.4,<1,3,<0.10,7.9,<1.0,190,<3,5.4
Comune,Limone Piemonte,<0.10,1,158,25.9,<0.04,<5,158,II° semestre 2019,8,<0.20,4.3,<1,1.4,<0.10,8.1,<1.0,100,<3,21
Comune,Macra,<0.10,<1,209.4,42,<0.04,<5,255,II° semestre 2019,15,<0.20,9.9,<1,2.5,<0.10,8,<1.0,160,<3,36
Comune,Magliano Alpi,<0.10,<1,168.6,87.4,0.2,<5,427,II° semestre 2019,24,<0.20,5.9,<1,2.1,<0.10,7.8,<1.0,320,<3,149.7
Comune,Manta,<0.10,<1,207,52.6,0.05,7,359,II° semestre 2019,20,<0.20,17.8,<5,16.9,<0.10,7.6,1.1,301,4,37.3
Comune,Margarita,<0.10,1,137,56.8,0.2,<5,291,II° semestre 2019,17,<0.20,4.1,<1,10.8,<0.10,7.3,<1.0,200,3,22
Comune,Marmora,<0.10,1.6,61,20.8,<0.04,<5,109,II° semestre 2019,5,<0.20,<2.0,<5,1.3,<0.10,8.0,0.7,93,<3,8.7
Comune,Martiniana Po,<0.10,2,62.7,9.3,0.08,<5,69,II° semestre 2019,3,<0.20,<2.0,<1,5.2,<0.10,7.2,1,45,3,<5
Comune,Melle,<0.10,1,81.5,12.7,0.06,<5,89,II° semestre 2019,4,<0.20,<2.0,<1,5.9,<0.10,7.6,1.1,70,<3,5.9
Comune,Moiola,<0.10,3,161.9,44.2,0.06,<5,199,II° semestre 2019,11,<0.20,<2.0,<1,4.5,<0.10,7.8,<1.0,120,<3,<5
Comune,Mombasiglio,<0.10,<1,40.7,66.8,0.11,<5,468,II° semestre 2019,32,<0.20,36.9,<1,2.8,<0.10,7.4,<1.0,270,<3,6
Comune,Monastero Vasco,<0.10,<1,199.6,63.8,0.06,<5,288,II° semestre 2019,17,<0.20,2.8,<1,2.8,<0.10,7.7,<1.0,190,<3,15
Comune,Montaldo di Mondovì,<0.10,<1,253.6,42.7,0.07,<5,251,II° semestre 2019,11,<0.20,<2.0,<1,3,<0.10,8,<1.0,150,<3,5.3
Comune,Montanera,<0.10,2,185.7,45.7,0.13,<5,251,II° semestre 2019,13,<0.20,4,<1,7.3,<0.10,8.2,1,160,5,24.2
Comune,Montemale di Cuneo,<0.10,<1,219.8,54.9,<0.04,<5,286,II° semestre 2019,16,<0.20,5.3,<1,8.4,<0.10,7.9,<1.0,190,<3,6.2
Comune,Monterosso Grana,<0.10,<1,79.3,41.5,0.2,<5,242,II° semestre 2019,10,<0.20,<2,<5,5,<0.10,7.9,<1.0,141,2,11
Comune,Morozzo,<0.10,<1,207,50.1,0.11,5,326,II° semestre 2019,13,0.06,1.4,<5,28,<0.10,7.1,1,199,4,27
Comune,Nucetto,<0.10,<1,211.8,62.4,0.2,<5,432,II° semestre 2019,29,<0.20,33.4,<1,1.4,<0.10,7.6,<1.0,250,<3,8
Comune,Oncino,<0.10,1,276.1,24.4,0.07,<5,184,II° semestre 2019,9,<0.20,8.2,<1,2.4,<0.10,7.6,<1.0,61,<3,28
Comune,Ormea,0.2,1,87.1,14.3,<0.04,<5,81,II° semestre 2019,4,<0.20,<2.0,1,1.6,<0.10,7.5,<1.0,65,<3,<5
Comune,Ostana,<0.10,<1,40.7,<2.0,0.08,<5,14,II° semestre 2019,<2.0,<0.20,<2.0,<1,<1,<0.10,6.5,<1.0,40,<3,<5
Comune,Paesana,<0.10,1,103.9,23.4,0.06,<5,146,II° semestre 2019,8,<0.20,4.3,<1,3.6,<0.10,7.7,<1.0,80,<3,11
Comune,Pagno,<0.10,<1,324.4,30.4,0.06,<5,162,II° semestre 2019,8,<0.20,<2.0,<1,9.8,<0.10,7.8,<1.0,120,5,6
Comune,Pamparato,<0.10,,395.6,21.5,0.04,<5,120,II° semestre 2019,6,<0.20,2.5,<1,2.8,<0.10,8.1,<1.0,80,<3,<5
Comune,Perlo,<0.10,<1,491.5,65,0.15,<5,525,II° semestre 2019,21,<0.20,11,<1,2,<0.10,7.4,<1.0,280,<3,<5
Comune,Peveragno,<0.10,<1,219.8,<2.0,0.14,<5,21,II° semestre 2019,1,<0.20,<2.0,<1,4.3,<0.10,,<1.0,15,<3,<5
Comune,Pianfei,<0.10,<1,273.4,52.6,0.2,<5,334,II° semestre 2019,22,<0.20,22.5,<1,2.9,<0.10,7.9,<1.0,200,<5.0,<5.0
Comune,Piasco,<0.10,<1,129,8.7,<0.04,<5,265,II° semestre 2019,6,<0.20,8.7,<1,6.5,<0.10,7,1.3,180,3,18
Comune,Pietraporzio,<0.10,8,87.6,24.9,<0.04,<5,133,II° semestre 2019,7,<0.20,<2.0,<1,<1.0,<0.10,7.7,<1.0,120,<3,15
Comune,Polonghera,<0.10,<1,128,60.3,<0.04,<5,464,II° semestre 2019,19,<0.20,9.2,7,6,<0.10,7.5,1,201,4,72.2
Comune,Pontechianale,<0.10,<1,214.8,57.4,0.09,<5,267,II° semestre 2019,16,<0.20,3.8,<1,<1.0,<0.10,8.1,<1.0,140,<5.0,21
Comune,Prazzo,<0.10,<1,63,17.4,0.07,<5,103,II° semestre 2019,5,<0.20,<2.0,<1,1.6,<0.10,7.6,<1.0,65,<3,34
Comune,Priola,<0.10,2,46.8,5.1,0.08,<5,36,II° semestre 2019,2,<0.20,<2.0,<1,1.8,<0.10,7,<1.0,45,<3,<5
Comune,Revello,<0.10,<1,111.8,19,0.08,<5,153,II° semestre 2019,7,<0.20,4.8,<1,3.9,<0.10,7.6,1.2,110.0,3,12
Comune,Rittana,<0.10,<1,165.4,60.9,0.14,<5,303,II° semestre 2019,17,<0.20,4.9,<1,2.4,<0.10,7.7,<1.0,200,<3,39
Comune,Roaschia,<0.10,<1,270.8,48.4,0.17,<5,247,II° semestre 2019,13,<0.20,<2,<1,3,<0.10,7.7,<1.0,150,<3,<5
Comune,Robilante,<0.10,1,330.7,62.7,0.09,5,355,II° semestre 2019,20,<0.20,11.6,<1,7.8,<0.10,7.7,1.4,220,4,25.4
Comune,Roburent,<0.10,<1,309.1,31,<0.04,<5,159,II° semestre 2019,9,<0.20,3.8,<1,1.3,<0.10,7.9,<1.0,120,<3,<5
Comune,Rocca de’Baldi,<0.10,<1,44.9,42.5,0.04,12,330,II° semestre 2019,12,0.11,2.8,<5,28,<0.10,6.5,1.2,181,5,29
Comune,Roccabruna,<0.10,1,37.5,<2.0,0.11,<5,29,II° semestre 2019,1,<0.20,<2.0,<1,3.1,<0.10,6.8,<1.0,20,3,<5.0
Comune,Roccasparvera,<0.06,<1,97.6,6.1,0.09,1,340,II° semestre 2019,16,0.06,1.6,<5,5,<0.07,7.7,0.7,199,1,35
Comune,Roccavione,<0.10,<1,144.9,42.7,0.07,<5,261,II° semestre 2019,12,<0.20,2.8,<1,4.3,<0.10,8.2,<1.0,125,<3,6
Comune,Rossana,<0.10,1,135.8,30.4,0.08,<5,155,II° semestre 2019,8,<0.20,<2.0,1,3.9,<0.10,7.5,<1.0,110,<3,<5
Comune,Saluzzo (municipio di Castellar),<0.10,<1,135.8,30.4,0.04,<5,156,II° semestre 2019,8,<0.20,<2.0,<1,9.7,<0.10,8.1,<1.0,10,<3,6
Comune,Sambuco,<0.06,<1,91.5,34.5,<0.04,1,191,II° semestre 2019,9,0.07,0.6,<5,1,<0.07,7.9,0.6,140,1,10
