alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Santhià,"Santhià, Vercelli","{'type': 'Point', 'coordinates': [8.171290000000056, 45.366730000000075]}","Santhià, Piemonte",POINT
Comune,Sostegno,"Sostegno, Biella","{'type': 'Point', 'coordinates': [8.268460000000061, 45.65480000000008]}","Sostegno, Piemonte",POINT
Comune,Tricerro,"Tricerro, Vercelli","{'type': 'Point', 'coordinates': [8.327680000000043, 45.23601000000008]}","Tricerro, Piemonte",POINT
Comune,Vallanzengo,"Vallanzengo, Biella","{'type': 'Point', 'coordinates': [8.148940000000039, 45.60319000000004]}","Vallanzengo, Piemonte",POINT
Comune,Valle San Nicolao,"Valle San Nicolao, Biella","{'type': 'Point', 'coordinates': [8.141190000000051, 45.606840000000034]}","Valle San Nicolao, Piemonte",POINT
Comune,Villa del Bosco,"Villa del Bosco, Biella","{'type': 'Point', 'coordinates': [8.282750000000021, 45.62115000000006]}","Villa del Bosco, Piemonte",POINT
Comune,Villanova B.se,"Villanova, Castagneto Po, Torino","{'type': 'Point', 'coordinates': [7.901740000000075, 45.16044000000005]}","Villanova B.se, Piemonte",POINT
Comune,Villarboit,"Villarboit, Vercelli","{'type': 'Point', 'coordinates': [8.338130000000035, 45.43626000000006]}","Villarboit, Piemonte",POINT
Comune,Vinzaglio,"Vinzaglio, Novara","{'type': 'Point', 'coordinates': [8.517940000000067, 45.323090000000036]}","Vinzaglio, Piemonte",POINT
Comune,Viverone,"Viverone, Biella","{'type': 'Point', 'coordinates': [8.051830000000052, 45.42250000000007]}","Viverone, Piemonte",POINT
