alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
F.P. Masse,MONTE ISOLA,<0.05,1.5,125,42,<0.05,5,267,1° semestre 2019,14.2,<0.20,7.3,<5,3,<0.05,7.7,1,181,3.1,43
F.P. Senzano,MONTE ISOLA,<0.05,1.5,125,42,<0.05,5,267,1° semestre 2019,14.2,<0.20,7.3,<5,3,<0.05,7.7,1,181,3.1,43
F.P. Via Foina,MONTICELLI BRUSATI,<0.05,<1,353,110,0.08,12,550,1° semestre 2019,32,<0.20,9.6,<5,14,<0.05,7.3,0.8,380,3.4,7
F.P. Cimitero,MONTICELLI BRUSATI,<0.05,<1,353,110,0.08,12,550,1° semestre 2019,32,<0.20,9.6,<5,14,<0.05,7.3,0.8,380,3.4,7
F.P. Gaina,MONTICELLI BRUSATI,<0.05,<1,353,110,0.08,12,550,1° semestre 2019,32,<0.20,9.6,<5,14,<0.05,7.3,0.8,380,3.4,7
F.P. Via Europa,MONTICELLI BRUSATI,<0.05,<1,353,110,0.08,12,550,1° semestre 2019,32,<0.20,9.6,<5,14,<0.05,7.3,0.8,380,3.4,7
F.P. Via Fontana (parco giochi),MONTICELLI BRUSATI,<0.05,<1,353,110,0.08,12,550,1° semestre 2019,32,<0.20,9.6,<5,14,<0.05,7.3,0.8,380,3.4,7
P.R. Via degli Alpini (Muscoline),MUSCOLINE,<0.05,<1,388,96,nan,8,592.5,1° semestre 2019,37,<0.20,31.7,<5,15,0.09,6.9,1.1,343,4,25
P.R. Via Morsone,MUSCOLINE,<0.05,<1,388,96,nan,8,592.5,1° semestre 2019,37,<0.20,31.7,<5,15,0.09,6.9,1.1,343,4,25
P.R. Via Santelle (San Quirico),MUSCOLINE,<0.05,<1,388,96,nan,8,592.5,1° semestre 2019,37,<0.20,31.7,<5,15,0.09,6.9,1.1,343,4,25
P.R. Via Gavardina,NUVOLENTO,<0.05,<1,356,99,nan,17,593.75,1° semestre 2019,34.9,<0.20,24.35,<5,20,0.09,7.3,1.3,393,8.6,23
F.P. Municipio,ORZIVECCHI,<0.05,<1,290,101,nan,11,574,1° semestre 2019,32.9,<0.20,16.1,<5,42,<0.05,7.4,1.5,404,4.7,44
P.R. Piazza Caduti,PADENGHE SUL GARDA,<0.05,<1,348,82,nan,7,532,1° semestre 2019,31.8,<0.20,27.75,<5,19,<0.05,7.5,1.8,321,5.5,19
P.R. Via Castello,PADENGHE SUL GARDA,<0.05,<1,348,82,nan,7,532,1° semestre 2019,31.8,<0.20,27.75,<5,19,<0.05,7.5,1.8,321,5.5,19
P.R. Via del Porto,PADENGHE SUL GARDA,<0.05,<1,348,82,nan,7,532,1° semestre 2019,31.8,<0.20,27.75,<5,19,<0.05,7.5,1.8,321,5.5,19
P.R. Via Fermi,PADENGHE SUL GARDA,<0.05,<1,348,82,nan,7,532,1° semestre 2019,31.8,<0.20,27.75,<5,19,<0.05,7.5,1.8,321,5.5,19
Via Kennedy,PADERNO FRANCIACORTA,<0.05,<1,326,97,0.09,13,595,1° semestre 2019,35,<0.20,25.8,<5,43,<0.05,7.2,2.1,413,6.8,27
F.P. Chiesa Grumello,PAISCO LOVENO,<0.05,<1,77,6,nan,<1,116,1° semestre 2019,6.1,<0.20,11.8,<5,<1,<0.05,7.7,<0.50,80,<2,4
F.P. Municipio,PAISCO LOVENO,<0.05,<1,77,6,nan,<1,116,1° semestre 2019,6.1,<0.20,11.8,<5,<1,<0.05,7.7,<0.50,80,<2,4
Località case del Longo,PAISCO LOVENO,<0.05,<1,77,6,nan,<1,116,1° semestre 2019,6.1,<0.20,11.8,<5,<1,<0.05,7.7,<0.50,80,<2,4
F.P. Parco Via Pedrali,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
Parcheggio Via Gavazzino,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
P.zza Indipendenza S.Pancrazio,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
Quartiere de Gasperi,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
F.P. Parco Via Pedrali,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
Via Kupfer,PALAZZOLO SULL’OGLIO,<0.05,<1,207,72,<0.05,11,433,1° semestre 2019,21.9,<0.20,9.5,<5,23,<0.05,7.2,1.1,216,4.8,34
F.P. Parco Giochi Scuole,PARATICO,<0.05,2,367,105,0.11,13,599,1° semestre 2019,34.5,0.2,16.1,<5,12,<0.05,7.3,1.5,430,10.4,30
F.P. Piazza Europa,PASSIRANO,<0.05,<1,313,92,0.14,14,569,1° semestre 2019,31.2,<0.20,20.2,<5,37,<0.05,7.3,1.8,398,8.8,26
F.P. Via Europa,PASSIRANO,<0.05,<1,313,92,0.14,14,569,1° semestre 2019,31.2,<0.20,20.2,<5,37,<0.05,7.3,1.8,398,8.8,26
F.P. Via Fratelli Rosselli,PASSIRANO,<0.05,<1,313,92,0.14,14,569,1° semestre 2019,31.2,<0.20,20.2,<5,37,<0.05,7.3,1.8,398,8.8,26
F.P. Cimitero Fraine,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Cimitero Pontasio,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Govine,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Loc. Boschetta,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Loc. Dossello,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Pressò,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Renzò,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Siniga,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Sonvico Superiore,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Val Palot,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via don Boldini (civ 1 inizio via),PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via don Boldini (fondo via),PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via don Ceresetti,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via don Vogini,PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via Facchinetti (Toline),PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
F.P. Via Imavilla (Grignaghe),PISOGNE,<0.05,<1,36,8,nan,3,75,1° semestre 2019,2.8,<0.20,2,<5,6,<0.05,6.5,1.2,50,2.9,2
P.R. Via Castelletto,POLPENAZZE DEL GARDA,<0.05,1.7,363,95,nan,7,577,1° semestre 2019,34.6,0.22,26.75,<5,2,0.09,7.1,1.9,292,8.9,37
P.R. Via dei Prati,POLPENAZZE DEL GARDA,<0.05,1.7,363,95,nan,7,577,1° semestre 2019,34.6,0.22,26.75,<5,2,0.09,7.1,1.9,292,8.9,37
P.R. Via Novaglio,POLPENAZZE DEL GARDA,<0.05,1.7,363,95,nan,7,577,1° semestre 2019,34.6,0.22,26.75,<5,2,0.09,7.1,1.9,292,8.9,37
F.P. Piazza S.Andrea,POMPIANO,<0.05,<1,244,81,0.11,8,473,1° semestre 2019,30,<0.20,13.6,<5,30,<0.05,7.5,1,281,3.9,39
F.P. Via Marcolini,PONCARALE,<0.05,<1,317,89,0.13,14,542,1° semestre 2019,32.3,<0.20,24.4,<5,22,<0.05,7.3,2.2,393,10,30
F.P. Via Mazzini,PONCARALE,<0.05,<1,317,89,0.13,14,542,1° semestre 2019,32.3,<0.20,24.4,<5,22,<0.05,7.3,2.2,393,10,30
F.P. Via S.Martino,PONCARALE,<0.05,<1,317,89,0.13,14,542,1° semestre 2019,32.3,<0.20,24.4,<5,22,<0.05,7.3,2.2,393,10,30
F.P. Via sorelle Girelli,PONCARALE,<0.05,<1,317,89,0.13,14,542,1° semestre 2019,32.3,<0.20,24.4,<5,22,<0.05,7.3,2.2,393,10,30
F.P. Via Garibaldi,PONTOGLIO,<0.05,<1,238,84,<0.05,13,454,1° semestre 2019,25.4,<0.20,10.7,<5,19,<0.05,7.3,0.7,306,5.1,30
P.R. Piazza Alpini,POZZOLENGO,<0.05,<1,275,63,nan,6,453,1° semestre 2019,26,<0.20,24.75,<5,8,0.06,7.6,1.7,241,5.9,14
P.R. Via Castello,POZZOLENGO,<0.05,<1,275,63,nan,6,453,1° semestre 2019,26,<0.20,24.75,<5,8,0.06,7.6,1.7,241,5.9,14
P.R. Via Gavardina,PREVALLE,<0.05,<1,312,83,nan,11,508,1° semestre 2019,29,<0.20,20.8,<5,15,0.15,7.4,1.3,394,6.8,31
P.R. Carducci,PREVALLE,<0.05,<1,312,83,nan,11,508,1° semestre 2019,29,<0.20,20.8,<5,15,0.15,7.4,1.3,394,6.8,31
P.R. Via Bonsignori,PREVALLE,<0.05,<1,312,83,nan,11,508,1° semestre 2019,29,<0.20,20.8,<5,15,0.15,7.4,1.3,394,6.8,31
F.P. Via Olimpia,PROVAGLIO D’ISEO,<0.05,<1,328,87,0.10,12,572,1° semestre 2019,32.8,0.2,23.6,<5,33,<0.05,7.4,1.9,390,7.8,26
F.P. Via C. Alberto,PROVAGLIO D’ISEO,<0.05,<1,328,87,0.10,12,572,1° semestre 2019,32.8,0.2,23.6,<5,33,<0.05,7.4,1.9,390,7.8,26
F.P. Via Cave,PROVAGLIO D’ISEO,<0.05,<1,328,87,0.10,12,572,1° semestre 2019,32.8,0.2,23.6,<5,33,<0.05,7.4,1.9,390,7.8,26
P.R. Via Nazionale,PUEGNAGO SUL GARDA,<0.05,<1,363,81,nan,7,553.5,1° semestre 2019,32.2,0.265,29.05,<5,9,0.09,7.6,2.5,319,11.2,21
P.R. Via Palazzi,PUEGNAGO SUL GARDA,<0.05,<1,363,81,nan,7,553.5,1° semestre 2019,32.2,0.265,29.05,<5,9,0.09,7.6,2.5,319,11.2,21
P.R. Via Provinciale,PUEGNAGO SUL GARDA,<0.05,<1,363,81,nan,7,553.5,1° semestre 2019,32.2,0.265,29.05,<5,9,0.09,7.6,2.5,319,11.2,21
F.P. Via Buozzi,QUINZANO D’OGLIO,<0.05,7,279,71,<0.05,2,408,1° semestre 2019,22.8,<0.20,11.5,<5,2,<0.05,7.6,1.3,290,8.9,8
F.P. Via Gandini,QUINZANO D’OGLIO,<0.05,7,279,71,<0.05,2,408,1° semestre 2019,22.8,<0.20,11.5,<5,2,<0.05,7.6,1.3,290,8.9,8
F.P. Via Giotto,QUINZANO D’OGLIO,<0.05,7,279,71,<0.05,2,408,1° semestre 2019,22.8,<0.20,11.5,<5,2,<0.05,7.6,1.3,290,8.9,8
P.R. Piazza Feltrinelli,REMEDELLO,<0.05,1.3,267,68,nan,13,440.5,1° semestre 2019,24.4,<0.20,17.7,<5,<3,<0.05,7.8,1.2,262,13.2,19
P.R. Via Garibaldi,REMEDELLO,<0.05,1.3,267,68,nan,13,440.5,1° semestre 2019,24.4,<0.20,17.7,<5,<3,<0.05,7.8,1.2,262,13.2,19
P.R. Piazza Feltrinelli,REMEDELLO,<0.05,1.3,267,68,nan,13,440.5,1° semestre 2019,24.4,<0.20,17.7,<5,<3,<0.05,7.8,1.2,262,13.2,19
P.R. Via Almici,REZZATO,<0.05,<1,316,84,nan,3,470,1° semestre 2019,27.5,<0.20,15.95,<5,6,<0.05,7.3,1.1,262,4.6,13
P.R. Via Giovanni XXIII,REZZATO,<0.05,<1,316,84,nan,3,470,1° semestre 2019,27.5,<0.20,15.95,<5,6,<0.05,7.3,1.1,262,4.6,13
P.R. Via Monte Grappa,REZZATO,<0.05,<1,316,84,nan,3,470,1° semestre 2019,27.5,<0.20,15.95,<5,6,<0.05,7.3,1.1,262,4.6,13
F.P. Oratorio S. Giuseppe,ROVATO,<0.05,<1,232,79,<0.05,10,440,1° semestre 2019,28.2,<0.20,11.5,<5,26,<0.05,7.4,0.9,274,3.7,36
F.P. Via Gigli,ROVATO,<0.05,<1,232,79,<0.05,10,440,1° semestre 2019,28.2,<0.20,11.5,<5,26,<0.05,7.4,0.9,274,3.7,36
F.P. Via Milano (Lodetto),ROVATO,<0.05,<1,232,79,<0.05,10,440,1° semestre 2019,28.2,<0.20,11.5,<5,26,<0.05,7.4,0.9,274,3.7,36
F.P. Via S. Anna,ROVATO,<0.05,<1,232,79,<0.05,10,440,1° semestre 2019,28.2,<0.20,11.5,<5,26,<0.05,7.4,0.9,274,3.7,36
F.P. Piazza Martiri della Libertà,RUDIANO,<0.05,<1,275,88,<0.05,9,530,1° semestre 2019,28.4,<0.20,15,<5,37,<0.05,7.1,0.8,349,5.3,32
P.R. Piazza Bresciani,Salò,<0.05,<1,242,68,nan,7,425,1° semestre 2019,25.3,<0.20,20.2,<5,8,<0.05,7.7,1.2,208,5.1,34
P.R. Via Chiesa (Campoverde),Salò,<0.05,<1,242,68,nan,7,425,1° semestre 2019,25.3,<0.20,20.2,<5,8,<0.05,7.7,1.2,208,5.1,34
P.R. Via Delle Fontane (Villa),Salò,<0.05,<1,242,68,nan,7,425,1° semestre 2019,25.3,<0.20,20.2,<5,8,<0.05,7.7,1.2,208,5.1,34
P.R. Via Europa Cunettone,Salò,<0.05,<1,242,68,nan,7,425,1° semestre 2019,25.3,<0.20,20.2,<5,8,<0.05,7.7,1.2,208,5.1,34
P.R. P.zza Moniga,SAN FELICE DEL BENACO,<0.05,<1,130,35,nan,10,238,1° semestre 2019,12.3,<0.20,8.75,<5,2,<0.05,7.7,1.2,106,4.9,11
P.R. Via Benaco,SAN FELICE DEL BENACO,<0.05,<1,130,35,nan,10,238,1° semestre 2019,12.3,<0.20,8.75,<5,2,<0.05,7.7,1.2,106,4.9,11
P.R. Via Italia,SAN FELICE DEL BENACO,<0.05,<1,130,35,nan,10,238,1° semestre 2019,12.3,<0.20,8.75,<5,2,<0.05,7.7,1.2,106,4.9,11
F.P. Tioli,SELLERO,<0.05,1.5,66,12,nan,2,121,1° semestre 2019,6.1,<0.20,7.2,<5,4,<0.05,7.8,0.7,85,<2,9
F.P. Via Caduti della Patria,SELLERO,<0.05,1.5,66,12,nan,2,121,1° semestre 2019,6.1,<0.20,7.2,<5,4,<0.05,7.8,0.7,85,<2,9
F.P. Via Colombare,SIRMIONE,<0.05,1,127,31,nan,7,220,1° semestre 2019,11.7,<0.20,8.2,17,1,<0.05,8.2,1.1,160,4.5,10
P.R. Piazza Umberto I,SOIANO DEL LAGO,<0.05,<1,347,90,nan,9,574.5,1° semestre 2019,34.7,<0.20,29.8,<5,32,<0.05,7,1.1,323,5.3,24
